customer_id,home_city,signup_date,preferred_channel,true_segment
CUST002528,Quetta,2026-08-22,Third-Party Delivery,Occasional
CUST002529,Faisalabad,2025-08-11,Dine-in,Occasional
CUST002530,Hyderabad,2025-12-30,Third-Party Delivery,Occasional
CUST002531,Lahore,2026-09-02,Website/App,New
CUST002532,Sialkot,2026-08-03,Dine-in,Promotion-Driven
CUST002533,Sialkot,2026-09-10,Dine-in,New
CUST002534,Islamabad,2026-04-29,Website/App,High-Value Loyal
CUST002535,Sialkot,2026-02-10,Takeaway,Occasional
CUST002536,Sialkot,2025-11-25,Third-Party Delivery,Occasional
CUST002537,Faisalabad,2025-12-04,Takeaway,Promotion-Driven
CUST002538,Karachi,2026-03-23,Takeaway,At-Risk
CUST002539,Peshawar,2026-01-24,Takeaway,At-Risk
CUST002540,Faisalabad,2025-10-18,Dine-in,Promotion-Driven
CUST002541,Lahore,2025-12-19,Dine-in,Promotion-Driven
CUST002542,Rawalpindi,2025-11-04,Dine-in,At-Risk
CUST002543,Lahore,2026-08-06,Takeaway,Frequent
CUST002544,Faisalabad,2026-08-26,Takeaway,Promotion-Driven
CUST002545,Sialkot,2025-09-26,Dine-in,At-Risk
CUST002546,Peshawar,2025-08-16,Dine-in,Frequent
CUST002547,Sialkot,2026-09-18,Dine-in,Occasional
CUST002548,Lahore,2026-07-04,Dine-in,At-Risk
CUST002549,Sialkot,2026-03-02,Takeaway,Frequent
CUST002550,Islamabad,2026-06-10,Dine-in,Frequent
CUST002551,Karachi,2026-08-27,Dine-in,High-Value Loyal
CUST002552,Rawalpindi,2026-09-16,Website/App,New
CUST002553,Peshawar,2025-11-13,Dine-in,Promotion-Driven
CUST002554,,2025-09-03,Website/App,Promotion-Driven
CUST002555,Sialkot,2025-09-20,Dine-in,High-Value Loyal
CUST002556,Peshawar,2026-05-31,Takeaway,Promotion-Driven
CUST002557,Islamabad,2025-08-17,Takeaway,At-Risk
CUST002558,Multan,2026-03-16,Dine-in,Promotion-Driven
CUST002559,Multan,2026-06-02,Website/App,Frequent
CUST002560,Multan,2026-07-10,Dine-in,Occasional
CUST002561,Lahore,2026-08-27,Takeaway,New
CUST002562,Faisalabad,2026-09-16,Website/App,New
CUST002563,Peshawar,2026-08-14,Takeaway,Occasional
CUST002564,Faisalabad,2026-09-11,Third-Party Delivery,New
CUST002565,Quetta,2026-03-12,Website/App,Occasional
CUST002566,Karachi,2025-11-27,Third-Party Delivery,Frequent
CUST002567,Islamabad,2026-05-03,Takeaway,Occasional
CUST002568,Quetta,2025-11-19,Website/App,Frequent
CUST002569,Quetta,2026-08-21,Website/App,Promotion-Driven
CUST002570,Rawalpindi,2026-09-01,Dine-in,At-Risk
CUST002571,Lahore,2025-08-28,Dine-in,Occasional
CUST002572,Faisalabad,2025-10-10,Dine-in,High-Value Loyal
CUST002573,Lahore,2026-04-14,Website/App,Frequent
CUST002574,Hyderabad,2025-12-26,Dine-in,High-Value Loyal
CUST002575,Islamabad,2025-11-27,Third-Party Delivery,Frequent
CUST002576,Faisalabad,2026-08-25,Dine-in,New
CUST002577,Multan,2026-08-09,Third-Party Delivery,Occasional
CUST002578,Quetta,2026-05-21,Website/App,Frequent
CUST002579,Peshawar,2026-01-10,Dine-in,Promotion-Driven
CUST002580,Hyderabad,2026-09-04,Dine-in,New
CUST002581,Faisalabad,2026-09-02,Website/App,New
CUST002582,Hyderabad,2026-09-23,Dine-in,Frequent
CUST002583,Peshawar,2026-01-11,Takeaway,Frequent
CUST002584,Peshawar,2025-11-29,Website/App,High-Value Loyal
CUST002585,Faisalabad,2026-01-01,Dine-in,Promotion-Driven
CUST002586,Sialkot,2025-10-12,Website/App,Occasional
CUST002587,Faisalabad,2026-07-04,Website/App,Promotion-Driven
CUST002588,Quetta,2026-04-23,Dine-in,At-Risk
CUST002589,Faisalabad,2025-11-21,Dine-in,Frequent
CUST002590,Karachi,2026-02-27,Takeaway,Promotion-Driven
CUST002591,Rawalpindi,2026-09-15,Dine-in,New
CUST002592,Rawalpindi,2025-08-31,Takeaway,High-Value Loyal
CUST002593,Islamabad,2026-05-12,Takeaway,Frequent
CUST002594,Peshawar,2026-05-29,Third-Party Delivery,Promotion-Driven
CUST002595,Quetta,2026-08-25,Dine-in,New
CUST002596,Hyderabad,2025-10-28,Dine-in,Frequent
CUST002597,Peshawar,2026-06-16,Takeaway,Frequent
CUST002598,Karachi,2026-07-13,Dine-in,Occasional
CUST002599,Rawalpindi,2026-03-06,Dine-in,High-Value Loyal
CUST002600,Peshawar,2026-05-11,Dine-in,At-Risk
CUST002601,Quetta,2026-04-10,Dine-in,Occasional
CUST002602,Sialkot,2025-08-24,Takeaway,Occasional
CUST002603,Multan,2026-01-23,Third-Party Delivery,Promotion-Driven
CUST002604,Islamabad,2026-09-02,Takeaway,New
CUST002605,Lahore,2026-08-29,Third-Party Delivery,New
CUST002606,Peshawar,2026-04-25,Dine-in,High-Value Loyal
CUST002607,Faisalabad,2026-01-10,Dine-in,Occasional
CUST002608,Lahore,2026-07-22,Takeaway,At-Risk
CUST002609,Lahore,2026-03-01,Dine-in,High-Value Loyal
CUST002610,Islamabad,2026-09-19,Takeaway,New
CUST002611,Faisalabad,2025-12-31,Dine-in,Occasional
CUST002612,Peshawar,2026-02-08,Dine-in,At-Risk
CUST002613,Quetta,2025-11-02,Dine-in,Occasional
CUST002614,Hyderabad,2026-08-21,Takeaway,High-Value Loyal
CUST002615,Sialkot,2026-05-02,Third-Party Delivery,Frequent
CUST002616,Faisalabad,2026-09-16,Takeaway,New
CUST002617,Peshawar,2025-11-23,Website/App,At-Risk
CUST002618,Lahore,2026-08-27,Dine-in,New
CUST002619,Sialkot,2026-07-28,Third-Party Delivery,Occasional
CUST002620,Karachi,2025-10-12,Third-Party Delivery,Frequent
CUST002621,Karachi,2026-09-16,Dine-in,Occasional
CUST002622,Sialkot,2026-03-25,Dine-in,Occasional
CUST002623,Hyderabad,2025-08-29,Dine-in,High-Value Loyal
CUST002624,Rawalpindi,2026-05-14,Dine-in,High-Value Loyal
CUST002625,Quetta,2026-02-27,Takeaway,Frequent
CUST002626,Hyderabad,2026-03-01,Takeaway,High-Value Loyal
CUST002627,Karachi,2026-05-12,Dine-in,High-Value Loyal
CUST002628,Hyderabad,2026-04-28,Dine-in,Occasional
CUST002629,Rawalpindi,2025-10-07,Website/App,Promotion-Driven
CUST002630,Quetta,2026-09-16,Dine-in,New
CUST002631,Lahore,2025-12-08,Website/App,Frequent
CUST002632,Multan,2025-11-12,Dine-in,Occasional
CUST002633,Karachi,2026-01-16,Takeaway,High-Value Loyal
CUST002634,Karachi,2026-06-27,Website/App,Occasional
CUST002635,Hyderabad,2025-09-09,Dine-in,Frequent
CUST002636,Hyderabad,2026-08-27,Dine-in,New
CUST002637,Peshawar,2026-09-21,Takeaway,New
CUST002638,Rawalpindi,2026-05-01,Website/App,Occasional
CUST002639,Multan,2026-08-05,Takeaway,Frequent
CUST002640,Quetta,2026-09-22,Dine-in,New
CUST002641,Karachi,2026-09-11,Dine-in,New
CUST002642,Hyderabad,2026-07-10,Third-Party Delivery,At-Risk
CUST002643,Quetta,2026-06-05,Dine-in,Occasional
CUST002644,Faisalabad,2026-06-04,Third-Party Delivery,Frequent
CUST002645,Rawalpindi,2025-08-20,Dine-in,Frequent
CUST002646,Peshawar,2025-09-06,Dine-in,Promotion-Driven
CUST002647,Faisalabad,2025-11-04,Third-Party Delivery,At-Risk
CUST002648,Multan,2026-09-15,Third-Party Delivery,High-Value Loyal
CUST002649,Peshawar,2026-09-05,Website/App,New
CUST002650,Hyderabad,2026-08-05,Website/App,Frequent
CUST002651,Hyderabad,2026-07-09,Website/App,Occasional
CUST002652,Peshawar,2026-09-17,Dine-in,New
CUST002653,Peshawar,2026-04-02,Dine-in,Promotion-Driven
CUST002654,Karachi,2026-08-27,Dine-in,New
CUST002655,Karachi,2026-01-17,Takeaway,Frequent
CUST002656,Multan,2026-01-02,Website/App,Promotion-Driven
CUST002657,Hyderabad,2025-08-07,Website/App,Promotion-Driven
CUST002658,Islamabad,2026-08-25,Third-Party Delivery,New
CUST002659,Karachi,2025-11-05,Takeaway,Occasional
CUST002660,Rawalpindi,2026-09-20,Takeaway,New
CUST002661,Faisalabad,2026-08-17,Dine-in,Promotion-Driven
CUST002662,Rawalpindi,2026-08-21,Third-Party Delivery,Occasional
CUST002663,Karachi,2026-04-02,Takeaway,Occasional
CUST002664,Karachi,2026-09-01,Takeaway,New
CUST002665,Hyderabad,2026-06-05,Takeaway,Promotion-Driven
CUST002666,Multan,2026-07-26,Third-Party Delivery,At-Risk
CUST002667,Islamabad,2025-11-12,Dine-in,At-Risk
CUST002668,Multan,2026-02-19,Dine-in,Frequent
CUST002669,Islamabad,2025-11-30,Website/App,Occasional
CUST002670,Islamabad,2026-05-09,Dine-in,Frequent
CUST002671,Islamabad,2026-01-11,Takeaway,At-Risk
CUST002672,Rawalpindi,2026-09-01,Website/App,Promotion-Driven
CUST002673,Peshawar,2025-12-22,Dine-in,Promotion-Driven
CUST002674,Multan,2026-09-09,Takeaway,New
CUST002675,Sialkot,2026-04-30,Website/App,High-Value Loyal
CUST002676,Karachi,2026-06-28,Website/App,Frequent
CUST002677,Karachi,2026-09-14,Dine-in,New
CUST002678,Multan,2025-12-11,Takeaway,Promotion-Driven
CUST002679,Hyderabad,2026-01-31,Dine-in,Promotion-Driven
CUST002680,Rawalpindi,2026-04-19,Third-Party Delivery,Promotion-Driven
CUST002681,Peshawar,2026-04-11,Dine-in,Occasional
CUST002682,Quetta,2026-03-26,Takeaway,Occasional
CUST002683,Lahore,2025-09-19,Third-Party Delivery,Occasional
CUST002684,Peshawar,2026-08-31,Takeaway,New
CUST002685,Quetta,2026-03-28,Website/App,Occasional
CUST002686,Quetta,2026-08-24,Takeaway,Promotion-Driven
CUST002687,Hyderabad,2026-01-10,Third-Party Delivery,Frequent
CUST002688,Faisalabad,2025-11-12,Dine-in,Frequent
CUST002689,Quetta,2026-09-13,Website/App,New
CUST002690,Peshawar,2026-02-27,Dine-in,Occasional
CUST002691,Peshawar,2025-08-23,Website/App,Occasional
CUST002692,Islamabad,2026-05-15,Website/App,Occasional
CUST002693,Faisalabad,2025-11-21,Website/App,Promotion-Driven
CUST002694,Islamabad,2026-08-14,Takeaway,Occasional
CUST002695,Lahore,2025-10-13,Dine-in,At-Risk
CUST002696,Quetta,2026-09-15,Takeaway,New
CUST002697,Hyderabad,2026-05-10,Dine-in,Occasional
CUST002698,Rawalpindi,2026-05-26,Website/App,Occasional
CUST002699,Islamabad,2026-05-23,Dine-in,At-Risk
CUST002700,Lahore,2026-08-03,Third-Party Delivery,Frequent
CUST002701,Multan,2026-03-01,Dine-in,Occasional
CUST002702,Peshawar,2026-09-19,Website/App,New
CUST002703,Islamabad,2025-11-08,Dine-in,Occasional
CUST002704,Quetta,2026-09-16,Takeaway,New
CUST002705,Quetta,2026-02-10,Takeaway,Occasional
CUST002706,,2026-05-18,Third-Party Delivery,Frequent
CUST002707,Multan,2025-12-03,Third-Party Delivery,Occasional
CUST002708,Sialkot,2026-04-12,Website/App,Promotion-Driven
CUST002709,Karachi,2026-05-08,Takeaway,Occasional
CUST002710,Rawalpindi,2026-09-02,Dine-in,New
CUST002711,Sialkot,2026-09-15,Takeaway,New
CUST002712,Lahore,2026-08-25,Third-Party Delivery,Occasional
CUST002713,Sialkot,2026-09-24,Third-Party Delivery,At-Risk
CUST002714,Quetta,2026-04-07,Website/App,At-Risk
CUST002715,Hyderabad,2026-08-05,Dine-in,Promotion-Driven
CUST002716,Peshawar,2026-06-24,Takeaway,Occasional
CUST002717,Sialkot,2026-08-13,Website/App,At-Risk
CUST002718,Sialkot,2026-09-09,Dine-in,New
CUST002719,Faisalabad,2025-10-25,Takeaway,Promotion-Driven
CUST002720,Islamabad,2026-08-10,Dine-in,Frequent
CUST002721,Islamabad,2026-09-11,Third-Party Delivery,Frequent
CUST002722,Quetta,2026-01-27,Dine-in,Occasional
CUST002723,Peshawar,2025-10-25,Takeaway,Promotion-Driven
CUST002724,Karachi,2025-10-10,Dine-in,High-Value Loyal
CUST002725,Sialkot,2026-08-03,Takeaway,Frequent
CUST002726,Islamabad,2026-05-06,Takeaway,Occasional
CUST002727,Multan,2026-04-07,Dine-in,Promotion-Driven
CUST002728,Hyderabad,2026-08-25,Website/App,New
CUST002729,Faisalabad,2026-09-03,Dine-in,New
CUST002730,Rawalpindi,2025-08-30,Dine-in,Occasional
CUST002731,Hyderabad,2026-04-25,Third-Party Delivery,Occasional
CUST002732,Rawalpindi,2025-08-17,Dine-in,High-Value Loyal
CUST002733,Sialkot,2025-09-07,Third-Party Delivery,At-Risk
CUST002734,,2026-09-22,Takeaway,At-Risk
CUST002735,Faisalabad,2026-07-08,Dine-in,Occasional
CUST002736,Multan,2026-08-30,Website/App,New
CUST002737,Faisalabad,2026-09-10,Takeaway,New
CUST002738,Islamabad,2025-10-09,Website/App,Occasional
CUST002739,Multan,2026-09-16,Takeaway,New
CUST002740,Quetta,2025-09-03,Website/App,Occasional
CUST002741,Sialkot,2026-09-19,Takeaway,New
CUST002742,Quetta,2025-08-04,Third-Party Delivery,At-Risk
CUST002743,Multan,2025-11-19,Takeaway,At-Risk
CUST002744,Hyderabad,2026-04-15,Takeaway,Frequent
CUST002745,Peshawar,2026-03-21,Takeaway,Frequent
CUST002746,Quetta,2026-09-22,Dine-in,New
CUST002747,Faisalabad,2026-06-12,Takeaway,Frequent
CUST002748,Multan,2026-06-22,Website/App,High-Value Loyal
CUST002749,Faisalabad,2026-08-25,Dine-in,New
CUST002750,Faisalabad,2026-06-11,Dine-in,At-Risk
CUST002751,Quetta,2026-04-04,Takeaway,Promotion-Driven
CUST002752,Islamabad,2026-09-08,Website/App,New
CUST002753,Hyderabad,2025-08-08,Dine-in,Promotion-Driven
CUST002754,Islamabad,2025-08-03,Dine-in,Frequent
CUST002755,Karachi,2026-04-29,Dine-in,Frequent
CUST002756,Faisalabad,2026-05-09,Third-Party Delivery,Promotion-Driven
CUST002757,Lahore,2026-02-26,Dine-in,Promotion-Driven
CUST002758,Peshawar,2025-08-06,Dine-in,At-Risk
CUST002759,Rawalpindi,2025-08-08,Dine-in,Occasional
CUST002760,Rawalpindi,2026-04-28,Dine-in,At-Risk
CUST002761,Multan,2026-08-04,Third-Party Delivery,Promotion-Driven
CUST002762,Sialkot,2025-12-18,Third-Party Delivery,Occasional
CUST002763,Rawalpindi,2026-09-14,Third-Party Delivery,New
CUST002764,Rawalpindi,2025-08-08,Website/App,Promotion-Driven
CUST002765,Lahore,2026-04-14,Takeaway,Occasional
CUST002766,Multan,2026-09-20,Third-Party Delivery,At-Risk
CUST002767,Multan,2026-07-23,Takeaway,Occasional
CUST002768,Karachi,2026-07-11,Dine-in,High-Value Loyal
CUST002769,Quetta,2026-03-08,Dine-in,At-Risk
CUST002770,Sialkot,2026-09-16,Takeaway,Frequent
CUST002771,Peshawar,2025-10-30,Dine-in,Occasional
CUST002772,Multan,2025-09-23,Website/App,Frequent
CUST002773,Sialkot,2025-09-18,Takeaway,At-Risk
CUST002774,Quetta,2026-04-25,Website/App,High-Value Loyal
CUST002775,Rawalpindi,2025-10-15,Dine-in,Occasional
CUST002776,Lahore,2025-12-01,Third-Party Delivery,Occasional
CUST002777,Multan,2025-11-06,Third-Party Delivery,At-Risk
CUST002778,Peshawar,2026-06-13,Dine-in,Occasional
CUST002779,Karachi,2026-04-26,Takeaway,Occasional
CUST002780,Hyderabad,2026-08-28,Dine-in,New
CUST002781,Faisalabad,2026-09-15,Takeaway,New
CUST002782,Rawalpindi,2026-09-11,Website/App,New
CUST002783,Hyderabad,2025-09-09,Website/App,Occasional
CUST002784,Rawalpindi,2026-02-07,Third-Party Delivery,High-Value Loyal
CUST002785,Multan,2026-02-23,Third-Party Delivery,Promotion-Driven
CUST002786,Sialkot,2026-03-23,Dine-in,Frequent
CUST002787,Sialkot,2026-05-16,Dine-in,Occasional
CUST002788,Multan,2025-12-02,Third-Party Delivery,Occasional
CUST002789,Peshawar,2026-09-16,Third-Party Delivery,New
CUST002790,Quetta,2025-12-31,Dine-in,Promotion-Driven
CUST002791,Lahore,2026-07-16,Takeaway,High-Value Loyal
CUST002792,Sialkot,2025-09-10,Takeaway,Occasional
CUST002793,Quetta,2026-06-30,Third-Party Delivery,Occasional
CUST002794,Quetta,2026-06-28,Takeaway,High-Value Loyal
CUST002795,Islamabad,2026-08-23,Takeaway,At-Risk
CUST002796,Rawalpindi,2025-08-16,Dine-in,Occasional
CUST002797,Hyderabad,2025-09-16,Takeaway,Frequent
CUST002798,Sialkot,2026-02-23,Dine-in,Promotion-Driven
CUST002799,Islamabad,2026-02-10,Website/App,Occasional
CUST002800,Faisalabad,2026-02-09,Third-Party Delivery,Promotion-Driven
CUST002801,Peshawar,2026-05-09,Dine-in,Occasional
CUST002802,Peshawar,2026-09-22,Dine-in,New
CUST002803,Karachi,2026-06-22,Dine-in,High-Value Loyal
CUST002804,Islamabad,2025-08-04,Website/App,At-Risk
CUST002805,Karachi,2026-07-25,Dine-in,Promotion-Driven
CUST002806,Karachi,2025-10-26,Takeaway,High-Value Loyal
CUST002807,Multan,2025-09-11,Dine-in,Frequent
CUST002808,Rawalpindi,2026-08-27,Website/App,New
CUST002809,Islamabad,2026-03-10,Website/App,Frequent
CUST002810,Multan,2026-06-26,Takeaway,Frequent
CUST002811,Peshawar,2026-09-05,Takeaway,Occasional
CUST002812,Hyderabad,2026-01-16,Website/App,Promotion-Driven
CUST002813,Sialkot,2026-05-16,Dine-in,Promotion-Driven
CUST002814,Peshawar,2025-09-17,Dine-in,Frequent
CUST002815,Multan,2026-08-25,Dine-in,New
CUST002816,Faisalabad,2025-08-21,Website/App,Promotion-Driven
CUST002817,Multan,2025-11-25,Website/App,Frequent
CUST002818,Lahore,2025-11-16,Website/App,Frequent
CUST002819,Rawalpindi,2026-07-20,Dine-in,High-Value Loyal
CUST002820,Sialkot,2026-09-08,Dine-in,New
CUST002821,Hyderabad,2025-12-16,Takeaway,Frequent
CUST002822,Multan,2026-08-25,Takeaway,New
CUST002823,Sialkot,2025-09-07,Dine-in,Promotion-Driven
CUST002824,Karachi,2026-07-16,Third-Party Delivery,Occasional
CUST002825,,2025-12-21,Dine-in,High-Value Loyal
CUST002826,Rawalpindi,2026-09-05,Takeaway,New
CUST002827,Islamabad,2026-07-02,Website/App,Frequent
CUST002828,Peshawar,2025-08-16,Dine-in,Promotion-Driven
CUST002829,Karachi,2026-08-25,Dine-in,New
CUST002830,Faisalabad,2026-01-08,Third-Party Delivery,Occasional
CUST002831,Hyderabad,2025-08-08,Dine-in,Occasional
CUST002832,Islamabad,2026-09-05,Dine-in,New
CUST002833,Islamabad,2026-08-30,Dine-in,New
CUST002834,Peshawar,2026-09-24,Takeaway,High-Value Loyal
CUST002835,Rawalpindi,2026-07-30,Takeaway,At-Risk
CUST002836,Faisalabad,2026-09-24,Dine-in,High-Value Loyal
CUST002837,Faisalabad,2026-02-19,Takeaway,Occasional
CUST002838,Peshawar,2025-09-08,Takeaway,Frequent
CUST002839,Lahore,2026-09-18,Third-Party Delivery,New
CUST002840,Karachi,2026-05-15,Dine-in,Occasional
CUST002841,Peshawar,2025-12-01,Dine-in,At-Risk
CUST002842,Islamabad,2026-05-17,Dine-in,High-Value Loyal
CUST002843,Lahore,2026-02-15,Website/App,At-Risk
CUST002844,Rawalpindi,2026-08-26,Takeaway,New
CUST002845,Karachi,2026-09-13,Dine-in,New
CUST002846,Peshawar,2026-02-12,Third-Party Delivery,Frequent
CUST002847,Sialkot,2026-08-21,Takeaway,Promotion-Driven
CUST002848,Lahore,2026-08-13,Third-Party Delivery,Occasional
CUST002849,Peshawar,2025-10-10,Third-Party Delivery,Occasional
CUST002850,Islamabad,2026-09-08,Dine-in,Frequent
CUST002851,Hyderabad,2026-07-18,Website/App,High-Value Loyal
CUST002852,Islamabad,2026-09-21,Dine-in,New
CUST002853,Peshawar,2026-04-13,Dine-in,Frequent
CUST002854,Lahore,2026-08-16,Dine-in,At-Risk
CUST002855,Peshawar,2026-01-24,Dine-in,Promotion-Driven
CUST002856,Quetta,2025-08-27,Dine-in,At-Risk
CUST002857,Lahore,2026-09-10,Dine-in,New
CUST002858,Faisalabad,2025-11-26,Third-Party Delivery,Occasional
CUST002859,Sialkot,2025-09-07,Website/App,Frequent
CUST002860,Rawalpindi,2026-09-04,Dine-in,New
CUST002861,Faisalabad,2026-09-04,Website/App,New
CUST002862,Sialkot,2026-09-11,Website/App,New
CUST002863,Quetta,2026-08-31,Takeaway,Occasional
CUST002864,Karachi,2026-01-14,Dine-in,Promotion-Driven
CUST002865,Multan,2025-08-15,Dine-in,High-Value Loyal
CUST002866,Karachi,2026-09-15,Dine-in,New
CUST002867,Faisalabad,2026-09-05,Takeaway,Frequent
CUST002868,Faisalabad,2026-03-18,Dine-in,Promotion-Driven
CUST002869,Quetta,2026-04-08,Takeaway,Promotion-Driven
CUST002870,Quetta,2025-11-24,Website/App,At-Risk
CUST002871,Quetta,2026-01-29,Dine-in,At-Risk
CUST002872,Multan,2026-09-11,Dine-in,New
CUST002873,Sialkot,2026-03-09,Dine-in,Promotion-Driven
CUST002874,Hyderabad,2025-11-03,Takeaway,High-Value Loyal
CUST002875,Multan,2026-07-14,Dine-in,Occasional
CUST002876,Faisalabad,2026-09-02,Third-Party Delivery,New
CUST002877,Rawalpindi,2026-02-10,Dine-in,High-Value Loyal
CUST002878,Karachi,2026-08-30,Takeaway,New
CUST002879,Peshawar,2026-06-12,Dine-in,Promotion-Driven
CUST002880,Karachi,2025-12-29,Website/App,Occasional
CUST002881,Sialkot,2026-09-12,Website/App,Promotion-Driven
CUST002882,Faisalabad,2025-12-04,Dine-in,Frequent
CUST002883,Hyderabad,2026-07-31,Website/App,At-Risk
CUST002884,Islamabad,2025-09-06,Website/App,Promotion-Driven
CUST002885,Karachi,2025-09-11,Dine-in,Promotion-Driven
CUST002886,Islamabad,2025-12-15,Third-Party Delivery,Promotion-Driven
CUST002887,Lahore,2026-09-11,Website/App,New
CUST002888,Islamabad,2026-07-30,Website/App,Promotion-Driven
CUST002889,Sialkot,2026-09-05,Takeaway,Occasional
CUST002890,Quetta,2026-06-20,Dine-in,High-Value Loyal
CUST002891,Lahore,2026-08-31,Dine-in,New
CUST002892,Faisalabad,2026-02-15,Takeaway,Promotion-Driven
CUST002893,Peshawar,2026-01-09,Dine-in,Occasional
CUST002894,Karachi,2026-01-31,Dine-in,At-Risk
CUST002895,Sialkot,2025-09-23,Website/App,Frequent
CUST002896,Sialkot,2025-09-15,Third-Party Delivery,Occasional
CUST002897,Islamabad,2025-08-02,Website/App,Occasional
CUST002898,Sialkot,2026-01-04,Third-Party Delivery,At-Risk
CUST002899,Quetta,2026-03-15,Dine-in,Promotion-Driven
CUST002900,Karachi,2026-08-30,Website/App,New
CUST002901,Islamabad,2025-12-16,Takeaway,Occasional
CUST002902,Sialkot,2026-09-19,Takeaway,New
CUST002903,Lahore,2025-09-13,Third-Party Delivery,Promotion-Driven
CUST002904,Peshawar,2025-11-03,Takeaway,High-Value Loyal
CUST002905,Karachi,2026-03-08,Dine-in,Promotion-Driven
CUST002906,Islamabad,2026-03-17,Takeaway,Occasional
CUST002907,Islamabad,2026-05-12,Dine-in,Promotion-Driven
CUST002908,Islamabad,2026-05-11,Takeaway,Frequent
CUST002909,Lahore,2026-04-19,Website/App,Promotion-Driven
CUST002910,Islamabad,2026-02-24,Dine-in,Frequent
CUST002911,Karachi,2026-09-23,Website/App,New
CUST002912,Faisalabad,2025-09-14,Takeaway,Occasional
CUST002913,Multan,2026-09-06,Third-Party Delivery,New
CUST002914,Sialkot,2025-09-16,Takeaway,Occasional
CUST002915,Multan,2026-06-01,Third-Party Delivery,Frequent
CUST002916,Quetta,2026-06-02,Dine-in,Frequent
CUST002917,Multan,2026-09-05,Dine-in,At-Risk
CUST002918,Rawalpindi,2026-01-13,Website/App,Frequent
CUST002919,Sialkot,2026-02-13,Website/App,Occasional
CUST002920,Faisalabad,2026-09-14,Third-Party Delivery,New
CUST002921,Hyderabad,2026-02-27,Takeaway,Occasional
CUST002922,Rawalpindi,2026-02-14,Dine-in,Frequent
CUST002923,Faisalabad,2026-09-21,Website/App,New
CUST002924,Peshawar,2026-08-26,Takeaway,New
CUST002925,Islamabad,2026-08-26,Website/App,New
CUST002926,Rawalpindi,2025-12-02,Takeaway,High-Value Loyal
CUST002927,Faisalabad,2026-05-19,Dine-in,At-Risk
CUST002928,Multan,2026-09-18,Website/App,New
CUST002929,Hyderabad,2026-09-11,Third-Party Delivery,New
CUST002930,Rawalpindi,2025-10-25,Dine-in,Promotion-Driven
CUST002931,Islamabad,2025-10-10,Dine-in,Occasional
CUST002932,Sialkot,2025-12-15,Dine-in,Frequent
CUST002933,Hyderabad,2026-01-01,Takeaway,High-Value Loyal
CUST002934,Peshawar,2025-12-15,Website/App,Occasional
CUST002935,Lahore,2026-09-19,Dine-in,New
CUST002936,Multan,2025-09-01,Website/App,Occasional
CUST002937,Quetta,2025-10-24,Website/App,Frequent
