rating_id,customer_id,item_id,restaurant_id,order_id,rating,review_date
RATE0003308,CUST000496,M0048,R003,ORD0002381,4,2026-08-03
RATE0003309,CUST003825,M0034,R011,ORD0005260,5,2026-09-14
RATE0003310,CUST003310,M0133,R006,ORD0003091,3,2026-09-20
RATE0003311,CUST003154,M0135,R009,ORD0005099,4,2026-08-28
RATE0003312,CUST002276,M0022,R007,ORD0006814,3,2026-05-27
RATE0003313,CUST001622,M0131,R013,ORD0001968,4,2026-09-06
RATE0003314,CUST001795,M0031,R016,ORD0004771,3,2026-09-05
RATE0003315,CUST002906,M0046,R013,ORD0000658,3,2026-08-13
RATE0003316,CUST001088,M0133,R007,ORD0006285,4,2026-08-31
RATE0003317,CUST001527,M0085,R004,ORD0001488,3,2026-09-28
RATE0003318,CUST001109,M0076,R006,ORD0002531,4,2026-06-04
RATE0003319,CUST000410,M0081,R005,ORD0003779,5,2026-08-23
RATE0003320,CUST002110,M0122,R010,ORD0007046,4,2026-07-30
RATE0003321,CUST000572,M0122,R012,ORD0007405,5,2026-05-09
RATE0003322,CUST000626,M0134,R003,ORD0005096,4,2026-07-16
RATE0003323,CUST002686,M0010,R018,ORD0004302,5,2026-09-22
RATE0003324,CUST001315,M0119,R004,ORD0006720,3,2026-09-05
RATE0003325,CUST000193,M0009,R009,ORD0008921,4,2026-04-10
RATE0003326,CUST000313,M0079,R013,ORD0006014,5,2026-02-25
RATE0003327,CUST002964,M0055,R010,ORD0005048,3,2026-09-25
RATE0003328,CUST002549,M0037,R020,ORD0004257,3,2026-05-09
RATE0003329,CUST000119,M0129,R013,ORD0000581,5,2026-06-23
RATE0003330,CUST001330,M0040,R009,ORD0004596,4,2026-09-22
RATE0003331,CUST003215,M0105,R016,ORD0001524,5,2026-07-15
RATE0003332,CUST001090,M0027,R011,ORD0001115,4,2026-04-07
RATE0003333,CUST001095,M0020,R013,ORD0000307,4,2026-05-09
RATE0003334,CUST002861,M0156,R015,ORD0002843,4,2026-09-03
RATE0003335,CUST003133,M0119,R010,ORD0002459,3,2026-08-06
RATE0003336,CUST002757,M0074,R007,ORD0008114,4,2026-06-22
RATE0003337,CUST001286,M0120,R015,ORD0003474,4,2026-05-05
RATE0003338,CUST001532,M0121,R016,ORD0003255,5,2026-08-27
RATE0003339,CUST000204,M0074,R016,ORD0006425,4,2026-06-17
RATE0003340,CUST001838,M0114,R007,ORD0004848,3,2026-08-11
RATE0003341,CUST000183,M0011,R001,ORD0001113,3,2025-12-09
RATE0003342,CUST001900,M0092,R005,ORD0005089,3,2026-09-18
RATE0003343,CUST000873,M0121,R014,ORD0006731,3,2026-09-24
RATE0003344,CUST003772,M0115,R012,ORD0006736,3,2026-09-21
RATE0003345,CUST001401,M0065,R010,ORD0000863,5,2026-07-12
RATE0003346,CUST001447,M0148,R003,ORD0007510,4,2026-09-14
RATE0003347,CUST002994,M0133,R002,ORD0008484,3,2025-11-05
RATE0003348,CUST001381,M0133,R003,ORD0006199,3,2026-07-15
RATE0003349,CUST000477,M0094,R018,ORD0004337,3,2026-09-23
RATE0003350,CUST000936,M0138,R009,ORD0004467,4,2026-08-24
RATE0003351,CUST002452,M0130,R005,ORD0004163,5,2026-08-19
RATE0003352,CUST003537,M0092,R003,ORD0006882,4,2025-12-05
RATE0003353,CUST003246,M0064,R004,ORD0004816,5,2026-08-08
RATE0003354,CUST003754,M0012,R016,ORD0008299,4,2026-07-22
RATE0003355,CUST003638,M0135,R005,ORD0000513,4,2026-07-15
RATE0003356,CUST000723,M0020,R008,ORD0008907,4,2026-09-11
RATE0003357,CUST003883,M0057,R004,ORD0008577,5,2026-09-18
RATE0003358,CUST003840,M0093,R013,ORD0003248,4,2026-05-11
RATE0003359,CUST001003,M0079,R017,ORD0007031,4,2026-09-24
RATE0003360,CUST002231,M0102,R011,ORD0007787,4,2026-09-16
RATE0003361,CUST001058,M0098,R006,ORD0006045,4,2026-08-06
RATE0003362,CUST001413,M0037,R009,ORD0001485,4,2026-04-16
RATE0003363,CUST002627,M0115,R011,ORD0002265,3,2026-06-16
RATE0003364,CUST000275,M0046,R020,ORD0006378,4,2026-07-15
RATE0003365,CUST000981,M0055,R009,ORD0005495,3,2026-08-21
RATE0003366,CUST000145,M0090,R003,ORD0002954,4,2026-07-04
RATE0003367,CUST001057,M0072,R016,ORD0004842,3,2026-07-31
RATE0003368,CUST002910,M0021,R003,ORD0000639,3,2026-05-25
RATE0003369,CUST003674,M0099,R002,ORD0001963,4,2026-08-23
RATE0003370,CUST003316,M0004,R015,ORD0008843,4,2026-09-23
RATE0003371,CUST001969,M0139,R004,ORD0005201,4,2026-05-26
RATE0003372,CUST000295,M0047,R008,ORD0004582,4,2026-07-14
RATE0003373,CUST000580,M0135,R006,ORD0000449,4,2026-04-26
RATE0003374,CUST001613,M0066,R004,ORD0005250,4,2026-09-20
RATE0003375,CUST000180,M0156,R017,ORD0003147,3,2026-09-21
RATE0003376,CUST000976,M0150,R001,ORD0008628,3,2026-09-09
RATE0003377,CUST002592,M0123,R014,ORD0003242,5,2025-09-18
RATE0003378,CUST001086,M0074,R020,ORD0000292,4,2026-09-13
RATE0003379,CUST002374,M0004,R018,ORD0001443,3,2026-08-25
RATE0003380,CUST000022,M0012,R017,ORD0004710,4,2026-02-16
RATE0003381,CUST002255,M0004,R005,ORD0004532,4,2026-05-12
RATE0003382,CUST002158,M0029,R001,ORD0000852,4,2026-08-27
RATE0003383,CUST000055,M0094,R001,ORD0003339,5,2026-01-22
RATE0003384,CUST000220,M0149,R013,ORD0000816,5,2026-07-09
RATE0003385,CUST002365,M0041,R014,ORD0001021,5,2026-09-20
RATE0003386,CUST000298,M0083,R009,ORD0000974,4,2026-05-22
RATE0003387,CUST000422,M0126,R015,ORD0002923,3,2026-06-22
RATE0003388,CUST002701,M0107,R006,ORD0003985,3,2026-05-03
RATE0003389,CUST001376,M0117,R012,ORD0001385,5,2026-09-13
RATE0003390,CUST002175,M0037,R011,ORD0004420,5,2026-04-17
RATE0003391,CUST002397,M0010,R017,ORD0001246,5,2026-03-05
RATE0003392,CUST001935,M0120,R010,ORD0006171,5,2026-05-23
RATE0003393,CUST002971,M0004,R011,ORD0005463,4,2026-08-26
RATE0003394,CUST001586,M0135,R001,ORD0002635,6,2026-09-09
RATE0003395,CUST001008,M0066,R019,ORD0004808,4,2026-08-20
RATE0003396,CUST003757,M0025,R012,ORD0008735,0,2026-09-27
RATE0003397,CUST002040,M0158,R020,ORD0007801,3,2026-09-27
RATE0003398,CUST002032,M0131,R018,ORD0005218,4,2026-07-20
RATE0003399,CUST003911,M0057,R006,ORD0004230,4,2026-09-18
RATE0003400,CUST002655,M0130,R011,ORD0002134,4,2026-08-02
RATE0003401,CUST002642,M0102,R019,ORD0006095,4,2026-07-17
RATE0003402,CUST000212,M0107,R002,ORD0000895,5,2026-09-29
RATE0003403,CUST003466,M0012,R013,ORD0005788,4,2026-09-02
RATE0003404,CUST002072,M0003,R019,ORD0000007,4,2026-05-17
RATE0003405,CUST003696,M0009,R019,ORD0000948,3,2026-03-23
RATE0003406,CUST002557,M0134,R013,ORD0003674,4,2026-05-12
RATE0003407,CUST000091,M0135,R008,ORD0007517,3,2026-09-10
RATE0003408,CUST002172,M0121,R006,ORD0002754,4,2026-09-20
RATE0003409,CUST000985,M0111,R015,ORD0000718,4,2026-06-05
RATE0003410,CUST003975,M0098,R010,ORD0005478,3,2026-09-17
RATE0003411,CUST000576,M0027,R003,ORD0002610,4,2026-05-13
RATE0003412,CUST000607,M0046,R005,ORD0001944,5,2026-09-16
RATE0003413,CUST003234,M0057,R011,ORD0008440,4,2026-07-01
RATE0003414,CUST001985,M0111,R018,ORD0003049,4,2026-07-08
RATE0003415,CUST002436,M0051,R009,ORD0003013,4,2026-02-15
RATE0003416,CUST000084,M0051,R010,ORD0006423,4,2026-05-16
RATE0003417,CUST003241,M0079,R012,ORD0003043,4,2026-09-08
RATE0003418,CUST000061,M0004,R014,ORD0007304,3,2026-06-18
RATE0003419,CUST001944,M0082,R011,ORD0002850,4,2026-08-07
RATE0003420,CUST001692,M0051,R011,ORD0006977,4,2026-07-17
RATE0003421,CUST000864,M0148,R016,ORD0007662,5,2025-12-06
RATE0003422,CUST002314,M0102,R014,ORD0003027,3,2026-08-24
RATE0003423,CUST001462,M0154,R018,ORD0002238,4,2025-11-05
RATE0003424,CUST000685,M0067,R015,ORD0003047,4,2026-05-01
RATE0003425,CUST002645,M0139,R014,ORD0000567,3,2025-10-31
RATE0003426,CUST001610,M0007,R012,ORD0003741,4,2026-07-09
RATE0003427,CUST000870,M0031,R008,ORD0005814,2,2026-09-19
RATE0003428,CUST000636,M0143,R014,ORD0008360,4,2026-04-08
RATE0003429,CUST003840,M0004,R003,ORD0001997,3,2026-06-25
RATE0003430,CUST003887,M0120,R011,ORD0003254,3,2026-09-22
RATE0003431,CUST002803,M0061,R011,ORD0005674,3,2026-07-02
RATE0003432,CUST003912,M0111,R004,ORD0001505,5,2026-05-23
RATE0003433,CUST000058,M0046,R005,ORD0006584,4,2026-07-05
RATE0003434,CUST001858,M0020,R005,ORD0008421,5,2026-05-11
RATE0003435,CUST000401,M0055,R012,ORD0002993,3,2026-07-11
RATE0003436,CUST001716,M0051,R009,ORD0008616,4,2026-09-23
RATE0003437,CUST000837,M0135,R017,ORD0001600,3,2026-05-26
RATE0003438,CUST000458,M0138,R020,ORD0002358,4,2026-09-27
RATE0003439,CUST000833,M0028,R004,ORD0004857,4,2025-11-16
RATE0003440,CUST003532,M0105,R011,ORD0008467,4,2026-09-02
RATE0003441,CUST003464,M0133,R003,ORD0006626,4,2026-08-17
RATE0003442,CUST000978,M0130,R020,ORD0007368,5,2026-01-06
RATE0003443,CUST002140,M0135,R019,ORD0003387,4,2026-08-18
RATE0003444,CUST000867,M0010,R020,ORD0003822,5,2026-08-18
RATE0003445,CUST001561,M0006,R017,ORD0003884,4,2026-08-04
RATE0003446,CUST002696,M0151,R018,ORD0002961,4,2026-09-22
RATE0003447,CUST002933,M0095,R019,ORD0001995,4,2026-04-29
RATE0003448,CUST000723,M0075,R008,ORD0002425,3,2026-01-02
RATE0003449,CUST003073,M0009,R014,ORD0006152,4,2026-02-03
RATE0003450,CUST003486,M0091,R011,ORD0008814,5,2026-09-17
RATE0003451,CUST002621,M0078,R011,ORD0000388,3,2026-09-19
RATE0003452,CUST001610,M0124,R002,ORD0001627,3,2026-08-26
RATE0003453,CUST003815,M0119,R006,ORD0000783,3,2026-08-16
RATE0003454,CUST001038,M0006,R011,ORD0001573,5,2026-09-09
RATE0003455,CUST001226,M0074,R011,ORD0008340,4,2026-08-20
RATE0003456,CUST001287,M0037,R007,ORD0000146,4,2026-08-13
RATE0003457,CUST001005,M0103,R007,ORD0004838,4,2026-09-24
RATE0003458,CUST001429,M0121,R020,ORD0001176,4,2026-08-25
RATE0003459,CUST001533,M0093,R012,ORD0005309,3,2026-08-24
RATE0003460,CUST001685,M0028,R020,ORD0006032,2,2026-09-24
RATE0003461,CUST000604,M0070,R015,ORD0002467,4,2026-03-28
RATE0003462,CUST002942,M0025,R010,ORD0003703,4,2026-09-15
RATE0003463,CUST003246,M0093,R014,ORD0000782,5,2026-07-08
RATE0003464,CUST000958,M0032,R008,ORD0007448,4,2026-09-14
RATE0003465,CUST000936,M0055,R008,ORD0007571,3,2026-03-25
RATE0003466,CUST003388,M0135,R016,ORD0006965,4,2026-07-12
RATE0003467,CUST000974,M0057,R009,ORD0008455,4,2026-09-15
RATE0003468,CUST000543,M0006,R017,ORD0007786,5,2026-09-02
RATE0003469,CUST001423,M0014,R006,ORD0008673,3,2026-08-07
RATE0003470,CUST002794,M0037,R018,ORD0007478,4,2026-08-08
RATE0003471,CUST002633,M0053,R001,ORD0003460,3,2026-07-23
RATE0003472,CUST002398,M0009,R005,ORD0000814,3,2026-02-26
RATE0003473,CUST001104,M0117,R006,ORD0002401,4,2026-07-16
RATE0003474,CUST003536,M0009,R003,ORD0005640,4,2026-05-29
RATE0003475,CUST001988,M0124,R014,ORD0000865,5,2026-09-05
RATE0003476,CUST001388,M0124,R016,ORD0004546,4,2026-09-13
RATE0003477,CUST002528,M0074,R008,ORD0006848,3,2026-08-26
RATE0003478,CUST000782,M0131,R014,ORD0001848,5,2026-09-23
RATE0003479,CUST000413,M0115,R003,ORD0005373,4,2026-09-23
RATE0003480,CUST001052,M0092,R015,ORD0008277,3,2026-02-06
RATE0003481,CUST001309,M0017,R014,ORD0007627,3,2026-03-07
RATE0003482,CUST001934,M0089,R010,ORD0006901,3,2026-09-12
RATE0003483,CUST001620,M0135,R001,ORD0007338,3,2026-09-10
RATE0003484,CUST000126,M0001,R003,ORD0003408,5,2026-06-09
RATE0003485,CUST003830,M0138,R017,ORD0008136,3,2026-07-10
RATE0003486,CUST003197,M0094,R017,ORD0001572,4,2026-06-23
RATE0003487,CUST001010,M0092,R003,ORD0004265,3,2026-08-27
RATE0003488,CUST003909,M0022,R001,ORD0000315,4,2026-08-11
RATE0003489,CUST001344,M0046,R004,ORD0005913,3,2026-05-19
RATE0003490,CUST001870,M0092,R006,ORD0001741,4,2026-09-16
RATE0003491,CUST001021,M0052,R016,ORD0007726,4,2026-03-29
RATE0003492,CUST000857,M0012,R014,ORD0003706,4,2026-08-18
RATE0003493,CUST001601,M0127,R003,ORD0001586,3,2026-09-15
RATE0003494,CUST001358,M0076,R011,ORD0001165,4,2026-08-30
RATE0003495,CUST002120,M0044,R007,ORD0000900,4,2026-09-26
RATE0003496,CUST000119,M0037,R013,ORD0006690,5,2026-07-25
RATE0003497,CUST001223,M0134,R017,ORD0007655,5,2025-10-10
RATE0003498,CUST003761,M0138,R012,ORD0003868,4,2026-07-02
RATE0003499,CUST001431,M0153,R011,ORD0000909,5,2026-09-23
RATE0003500,CUST003816,M0008,R003,ORD0002489,3,2026-05-03
RATE0003501,CUST001960,M0086,R019,ORD0004271,5,2026-09-09
RATE0003502,CUST001963,M0135,R014,ORD0005317,5,2026-09-24
RATE0003503,CUST002908,M0098,R003,ORD0007866,4,2026-06-10
RATE0003504,CUST002495,M0115,R007,ORD0008971,4,2026-09-29
RATE0003505,CUST003566,M0108,R008,ORD0001523,4,2026-09-08
RATE0003506,CUST001175,M0092,R020,ORD0004411,4,2026-02-09
RATE0003507,CUST002724,M0090,R011,ORD0007813,4,2026-05-13
RATE0003508,CUST003587,M0115,R011,ORD0002349,5,2026-06-24
RATE0003509,CUST000593,M0120,R007,ORD0008573,5,2026-09-24
RATE0003510,CUST002850,M0057,R013,ORD0006804,5,2026-09-12
RATE0003511,CUST003239,M0147,R018,ORD0000220,4,2026-07-11
RATE0003512,CUST001268,M0129,R009,ORD0006606,4,2026-03-30
RATE0003513,CUST003183,M0105,R007,ORD0003098,4,2026-09-01
RATE0003514,CUST000119,M0064,R003,ORD0000327,4,2026-06-09
RATE0003515,CUST003931,M0068,R015,ORD0001559,3,2026-01-22
RATE0003516,CUST001129,M0043,R015,ORD0000122,3,2026-06-03
RATE0003517,CUST002074,M0135,R012,ORD0003811,4,2026-06-17
RATE0003518,CUST000688,M0124,R009,ORD0005203,4,2026-04-09
RATE0003519,CUST002205,M0121,R007,ORD0005915,4,2025-12-19
RATE0003520,CUST003271,M0134,R020,ORD0003237,3,2026-05-27
RATE0003521,CUST002373,M0061,R017,ORD0006650,4,2026-05-08
RATE0003522,CUST000716,M0149,R012,ORD0004946,4,2026-09-24
RATE0003523,CUST003950,M0080,R013,ORD0004098,5,2025-12-17
RATE0003524,CUST003370,M0112,R013,ORD0007688,4,2026-04-25
RATE0003525,CUST002846,M0059,R017,ORD0006767,4,2026-03-14
RATE0003526,CUST001344,M0157,R010,ORD0001601,4,2026-02-13
RATE0003527,CUST002216,M0099,R020,ORD0007623,3,2026-08-08
RATE0003528,CUST000172,M0003,R018,ORD0000328,5,2026-08-11
RATE0003529,CUST001632,M0120,R015,ORD0008391,4,2026-09-21
RATE0003530,CUST001313,M0048,R014,ORD0005818,5,2026-08-25
RATE0003531,CUST001857,M0121,R003,ORD0005966,5,2026-09-15
RATE0003532,CUST001146,M0144,R016,ORD0002734,5,2026-03-25
RATE0003533,CUST002172,M0107,R006,ORD0002754,5,2026-09-18
RATE0003534,CUST001309,M0148,R014,ORD0001269,4,2026-09-23
RATE0003535,CUST000511,M0009,R004,ORD0000190,5,2026-09-14
RATE0003536,CUST002444,M0090,R010,ORD0005108,5,2026-05-16
RATE0003537,CUST000268,M0072,R016,ORD0003663,5,2026-05-18
RATE0003538,CUST001468,M0153,R005,ORD0004491,4,2026-03-10
RATE0003539,CUST002458,M0133,R018,ORD0004115,3,2026-03-26
RATE0003540,CUST001278,M0042,R002,ORD0005323,3,2026-09-21
RATE0003541,CUST000419,M0079,R019,ORD0003212,4,2026-07-14
RATE0003542,CUST002316,M0055,R014,ORD0004179,4,2025-12-16
RATE0003543,CUST001966,M0093,R009,ORD0004566,3,2026-06-29
RATE0003544,CUST003499,M0089,R012,ORD0003683,4,2026-09-19
RATE0003545,CUST003803,M0105,R017,ORD0007718,5,2026-09-13
RATE0003546,CUST003948,M0007,R015,ORD0007910,3,2026-08-26
RATE0003547,CUST001174,M0120,R011,ORD0005799,4,2026-07-04
RATE0003548,CUST000244,M0101,R003,ORD0001730,3,2026-08-06
RATE0003549,CUST003878,M0064,R001,ORD0004187,4,2026-03-26
RATE0003550,CUST000191,M0129,R004,ORD0003167,4,2026-02-23
RATE0003551,CUST001821,M0120,R006,ORD0006040,5,2026-08-20
RATE0003552,CUST000592,M0081,R010,ORD0007779,4,2026-01-28
RATE0003553,CUST000563,M0081,R014,ORD0000980,4,2026-06-11
RATE0003554,CUST003304,M0105,R019,ORD0000163,4,2026-07-10
RATE0003555,CUST003263,M0135,R006,ORD0007837,4,2026-09-24
RATE0003556,CUST001719,M0135,R009,ORD0006708,4,2026-05-10
RATE0003557,CUST001221,M0088,R002,ORD0006137,5,2026-09-10
RATE0003558,CUST001888,M0055,R001,ORD0007059,4,2026-08-13
RATE0003559,CUST001474,M0090,R001,ORD0002366,4,2026-09-04
RATE0003560,CUST001983,M0027,R001,ORD0008680,4,2026-04-06
RATE0003561,CUST000934,M0144,R018,ORD0007052,4,2026-05-27
RATE0003562,CUST003854,M0019,R007,ORD0003996,4,2026-05-24
RATE0003563,CUST000120,M0135,R006,ORD0003064,4,2026-05-23
RATE0003564,CUST001709,M0120,R002,ORD0000920,4,2026-06-22
RATE0003565,CUST001407,M0130,R016,ORD0007828,4,2026-06-14
RATE0003566,CUST002559,M0119,R016,ORD0006165,3,2026-09-05
RATE0003567,CUST001996,M0116,R004,ORD0005793,4,2026-07-04
RATE0003568,CUST001309,M0004,R004,ORD0001293,4,2026-04-05
RATE0003569,CUST000108,M0022,R008,ORD0000806,4,2026-08-29
RATE0003570,CUST002646,M0094,R007,ORD0007900,4,2026-03-17
RATE0003571,CUST000307,M0074,R016,ORD0002568,5,2026-03-08
RATE0003572,CUST000908,M0022,R005,ORD0007061,3,2026-01-22
RATE0003573,CUST003892,M0105,R017,ORD0003153,3,2026-06-17
RATE0003574,CUST002439,M0044,R016,ORD0004322,4,2026-08-11
RATE0003575,CUST002390,M0066,R006,ORD0004445,4,2026-08-30
RATE0003576,CUST000390,M0093,R006,ORD0008027,3,2026-04-28
RATE0003577,CUST001258,M0091,R017,ORD0004642,4,2026-01-17
RATE0003578,CUST000953,M0029,R017,ORD0001421,4,2026-09-04
RATE0003579,CUST001423,M0136,R016,ORD0003849,4,2026-04-18
RATE0003580,CUST000667,M0130,R018,ORD0007906,4,2026-07-21
RATE0003581,CUST002918,M0150,R014,ORD0004586,4,2026-04-25
RATE0003582,CUST003601,M0117,R011,ORD0001964,5,2026-04-11
RATE0003583,CUST002259,M0059,R014,ORD0001980,4,2026-09-05
RATE0003584,CUST001431,M0079,R003,ORD0005930,5,2026-06-15
RATE0003585,CUST002435,M0079,R009,ORD0008808,4,2026-07-04
RATE0003586,CUST003723,M0094,R019,ORD0001902,4,2026-05-31
RATE0003587,CUST003320,M0064,R009,ORD0006599,3,2026-09-09
RATE0003588,CUST001371,M0093,R001,ORD0000767,4,2026-09-08
RATE0003589,CUST002391,M0079,R011,ORD0007427,4,2026-08-27
RATE0003590,CUST003065,M0143,R018,ORD0003252,5,2026-09-21
RATE0003591,CUST001191,M0117,R013,ORD0000250,4,2026-09-22
RATE0003592,CUST001789,M0088,R003,ORD0001280,3,2026-08-06
RATE0003593,CUST003452,M0135,R011,ORD0003545,5,2026-01-22
RATE0003594,CUST003809,M0016,R007,ORD0002159,5,2026-06-29
RATE0003595,CUST000695,M0133,R006,ORD0000090,4,2026-09-06
RATE0003596,CUST000800,M0135,R017,ORD0004404,4,2026-08-09
RATE0003597,CUST003804,M0003,R010,ORD0003307,5,2026-03-17
RATE0003598,CUST001336,M0094,R002,ORD0003159,3,2025-10-19
RATE0003599,CUST002007,M0081,R002,ORD0003705,4,2025-10-22
RATE0003600,CUST000735,M0124,R017,ORD0004376,4,2026-08-11
RATE0003601,CUST002980,M0024,R010,ORD0000529,4,2026-08-25
RATE0003602,CUST003579,M0115,R019,ORD0002111,4,2026-06-23
RATE0003603,CUST001331,M0120,R017,ORD0007160,5,2026-06-26
RATE0003604,CUST002675,M0143,R010,ORD0002176,5,2026-06-06
RATE0003605,CUST000817,M0092,R011,ORD0004841,3,2025-12-25
RATE0003606,CUST000171,M0081,R017,ORD0005197,3,2026-01-28
RATE0003607,CUST002852,M0032,R013,ORD0001863,4,2026-09-25
RATE0003608,CUST002748,M0144,R006,ORD0006131,5,2026-08-08
RATE0003609,CUST000100,M0088,R001,ORD0007236,3,2026-09-27
RATE0003610,CUST003536,M0157,R003,ORD0004065,5,2026-02-16
RATE0003611,CUST001049,M0144,R002,ORD0005184,5,2026-09-17
RATE0003612,CUST002204,M0025,R001,ORD0004270,4,2026-09-15
RATE0003613,CUST003362,M0152,R002,ORD0008886,4,2026-03-27
RATE0003614,CUST002672,M0055,R014,ORD0008016,3,2026-09-07
RATE0003615,CUST000606,M0123,R020,ORD0007823,3,2026-06-30
RATE0003616,CUST002652,M0114,R007,ORD0002538,0,2026-09-22
RATE0003617,CUST003748,M0156,R013,ORD0003446,4,2026-09-12
RATE0003618,CUST001006,M0100,R015,ORD0008040,3,2026-03-02
RATE0003619,CUST001086,M0046,R010,ORD0000454,4,2026-07-02
RATE0003620,CUST002276,M0149,R005,ORD0004872,4,2026-06-09
RATE0003621,CUST000061,M0064,R014,ORD0007304,4,2026-06-18
RATE0003622,CUST002060,M0076,R005,ORD0006174,4,2026-05-25
RATE0003623,CUST003619,M0014,R016,ORD0000094,3,2026-09-20
RATE0003624,CUST003182,M0094,R012,ORD0006421,5,2026-03-15
RATE0003625,CUST003640,M0073,R007,ORD0002646,4,2026-06-13
RATE0003626,CUST001640,M0146,R014,ORD0003829,4,2026-04-16
RATE0003627,CUST000058,M0125,R002,ORD0008108,5,2026-07-23
RATE0003628,CUST002493,M0057,R009,ORD0000394,4,2026-07-28
RATE0003629,CUST001052,M0138,R015,ORD0004860,4,2025-10-02
RATE0003630,CUST003961,M0105,R009,ORD0004275,4,2026-09-06
RATE0003631,CUST000125,M0120,R015,ORD0008131,4,2026-09-02
RATE0003632,CUST000738,M0032,R017,ORD0008697,4,2026-06-06
RATE0003633,CUST003605,M0059,R003,ORD0006505,4,2025-11-08
RATE0003634,CUST001660,M0106,R003,ORD0002167,4,2026-04-07
RATE0003635,CUST000861,M0042,R005,ORD0002077,4,2026-03-13
RATE0003636,CUST003488,M0091,R004,ORD0002172,5,2026-08-14
RATE0003637,CUST002490,M0045,R006,ORD0006467,4,2026-09-28
RATE0003638,CUST002012,M0130,R016,ORD0003946,5,2026-05-16
RATE0003639,CUST001305,M0086,R003,ORD0000270,3,2026-07-31
RATE0003640,CUST003621,M0105,R002,ORD0000384,4,2026-02-01
RATE0003641,CUST002465,M0071,R004,ORD0003290,3,2026-08-09
RATE0003642,CUST001811,M0149,R009,ORD0001595,4,2026-01-19
RATE0003643,CUST000091,M0014,R008,ORD0004280,4,2026-04-06
RATE0003644,CUST001106,M0138,R008,ORD0004335,4,2026-07-23
RATE0003645,CUST003578,M0107,R010,ORD0007273,5,2026-09-17
RATE0003646,CUST002007,M0115,R002,ORD0006039,4,2026-05-11
RATE0003647,CUST002487,M0006,R013,ORD0003120,4,2026-03-25
RATE0003648,CUST003636,M0156,R011,ORD0006987,4,2026-08-12
RATE0003649,CUST003012,M0029,R015,ORD0001347,4,2026-08-08
RATE0003650,CUST000874,M0051,R005,ORD0007062,4,2026-09-15
RATE0003651,CUST002220,M0046,R013,ORD0008700,4,2026-09-11
RATE0003652,CUST000146,M0135,R007,ORD0008565,4,2026-05-27
RATE0003653,CUST000199,M0125,R003,ORD0004599,4,2026-01-11
RATE0003654,CUST002323,M0111,R012,ORD0005014,4,2026-07-16
RATE0003655,CUST002590,M0019,R001,ORD0006718,4,2026-09-22
RATE0003656,CUST002294,M0063,R020,ORD0000276,4,2026-01-14
RATE0003657,CUST000132,M0135,R013,ORD0005131,3,2026-08-24
RATE0003658,CUST002597,M0115,R007,ORD0001090,5,2026-07-23
RATE0003659,CUST001402,M0091,R005,ORD0000203,4,2026-08-27
RATE0003660,CUST002641,M0105,R011,ORD0005709,4,2026-09-26
RATE0003661,CUST001368,M0068,R008,ORD0000682,3,2026-06-06
RATE0003662,CUST001306,M0020,R006,ORD0008051,5,2026-06-08
RATE0003663,CUST001395,M0145,R002,ORD0002341,3,2026-09-21
RATE0003664,CUST003173,M0156,R004,ORD0004138,3,2026-04-16
RATE0003665,CUST002642,M0124,R019,ORD0006095,3,2026-07-12
RATE0003666,CUST000989,M0016,R016,ORD0003628,4,2026-01-26
RATE0003667,CUST000005,M0057,R017,ORD0000928,4,2026-08-03
RATE0003668,CUST000226,M0072,R002,ORD0008449,4,2026-08-10
RATE0003669,CUST000750,M0091,R010,ORD0001646,5,2026-08-27
RATE0003670,CUST000928,M0032,R007,ORD0004991,4,2026-09-02
RATE0003671,CUST001103,M0070,R013,ORD0007584,5,2026-03-06
RATE0003672,CUST001451,M0113,R016,ORD0007536,4,2026-09-29
RATE0003673,CUST002851,M0098,R019,ORD0005290,3,2026-09-09
RATE0003674,CUST003804,M0086,R016,ORD0008643,4,2026-07-20
RATE0003675,CUST001811,M0122,R009,ORD0002008,4,2026-04-28
RATE0003676,CUST003686,M0055,R004,ORD0002130,2,2025-12-21
RATE0003677,CUST003542,M0119,R009,ORD0007548,4,2026-07-31
RATE0003678,CUST000546,M0147,R006,ORD0005329,4,2026-09-04
RATE0003679,CUST002303,M0123,R016,ORD0008308,4,2026-06-02
RATE0003680,CUST000476,M0006,R007,ORD0007150,4,2025-12-14
RATE0003681,CUST002918,M0070,R014,ORD0003470,3,2026-01-21
RATE0003682,CUST002544,M0126,R010,ORD0003807,3,2026-09-08
RATE0003683,CUST003281,M0034,R002,ORD0000302,3,2026-06-01
RATE0003684,CUST003657,M0087,R010,ORD0006239,5,2026-09-16
RATE0003685,CUST003009,M0070,R015,ORD0002189,4,2026-08-29
RATE0003686,CUST001109,M0094,R006,ORD0004731,4,2026-09-04
RATE0003687,CUST000048,M0098,R001,ORD0008833,4,2025-12-02
RATE0003688,CUST000120,M0121,R006,ORD0002605,4,2026-05-18
RATE0003689,CUST000226,M0083,R002,ORD0008449,4,2026-08-09
RATE0003690,CUST000097,M0014,R017,ORD0004415,5,2026-08-15
RATE0003691,CUST002679,M0051,R009,ORD0008036,4,2026-08-04
RATE0003692,CUST001534,M0121,R015,ORD0000653,3,2026-08-20
RATE0003693,CUST002122,M0139,R014,ORD0001946,4,2026-08-21
RATE0003694,CUST002890,M0122,R018,ORD0003654,4,2026-08-05
RATE0003695,CUST001549,M0068,R002,ORD0007229,4,2026-07-26
