inventory_id,restaurant_id,item_id,date,stock_level,consumed_qty,replenished_qty
INV00071888,R010,M0023,2026-03-08,137,118,24
INV00071889,R010,M0144,2026-03-08,45,29,78
INV00071890,R010,M0068,2026-03-08,118,60,40
INV00071891,R010,M0115,2026-03-08,139,42,32
INV00071892,R010,M0012,2026-03-08,130,68,91
INV00071893,R010,M0066,2026-03-08,138,82,53
INV00071894,R010,M0086,2026-03-08,180,88,71
INV00071895,R010,M0007,2026-03-08,135,2,28
INV00071896,R010,M0028,2026-03-08,143,7,39
INV00071897,R010,M0077,2026-03-08,95,85,68
INV00071898,R010,M0140,2026-03-08,38,26,79
INV00071899,R010,M0127,2026-03-08,177,7,43
INV00071900,R010,M0042,2026-03-08,104,1,67
INV00071901,R010,M0005,2026-03-08,45,28,92
INV00071902,R010,M0136,2026-03-08,63,14,31
INV00071903,R010,M0033,2026-03-08,172,171,64
INV00071904,R010,M0128,2026-03-08,100,16,11
INV00071905,R010,M0133,2026-03-08,33,7,90
INV00071906,R010,M0069,2026-03-08,184,14,49
INV00071907,R010,M0011,2026-03-08,73,39,4
INV00071908,R010,M0096,2026-03-08,139,82,59
INV00071909,R010,M0110,2026-03-08,136,63,84
INV00071910,R010,M0001,2026-03-08,165,61,32
INV00071911,R010,M0120,2026-03-08,138,86,2
INV00071912,R010,M0112,2026-03-08,189,139,0
INV00071913,R010,M0065,2026-03-08,64,19,59
INV00071914,R010,M0045,2026-03-08,196,79,95
INV00071915,R010,M0087,2026-03-08,148,145,77
INV00071916,R010,M0029,2026-03-08,69,35,95
INV00071917,R010,M0041,2026-03-08,54,33,35
INV00071918,R010,M0113,2026-03-08,41,3,81
INV00071919,R010,M0026,2026-03-08,59,20,55
INV00071920,R010,M0024,2026-03-08,94,1,75
INV00071921,R010,M0106,2025-12-22,54,2,8
INV00071922,R010,M0109,2025-12-22,90,66,86
INV00071923,R010,M0142,2025-12-22,83,14,98
INV00071924,R010,M0056,2025-12-22,79,1,2
INV00071925,R010,M0095,2025-12-22,35,9,50
INV00071926,R010,M0030,2025-12-22,146,22,93
INV00071927,R010,M0102,2025-12-22,45,22,1
INV00071928,R010,M0052,2025-12-22,46,42,64
INV00071929,R010,M0101,2025-12-22,86,45,0
INV00071930,R010,M0143,2025-12-22,147,67,50
INV00071931,R010,M0020,2025-12-22,113,0,0
INV00071932,R010,M0085,2025-12-22,71,4,95
INV00071933,R010,M0016,2025-12-22,123,97,82
INV00071934,R010,M0067,2025-12-22,73,36,63
INV00071935,R010,M0025,2025-12-22,58,11,41
INV00071936,R010,M0031,2025-12-22,120,4,71
INV00071937,R010,M0129,2025-12-22,85,64,67
INV00071938,R010,M0148,2025-12-22,50,18,37
INV00071939,R010,M0099,2025-12-22,88,35,74
INV00071940,R010,M0017,2025-12-22,143,56,44
INV00071941,R010,M0076,2025-12-22,43,10,59
INV00071942,R010,M0019,2025-12-22,176,34,56
INV00071943,R010,M0013,2025-12-22,190,138,94
INV00071944,R010,M0010,2025-12-22,195,82,60
INV00071945,R010,M0032,2025-12-22,26,25,70
INV00071946,R010,M0152,2025-12-22,144,23,63
INV00071947,R010,M0098,2025-12-22,38,3,69
INV00071948,R010,M0057,2025-12-22,167,106,56
INV00071949,R010,M0132,2025-12-22,85,33,62
INV00071950,R010,M0105,2025-12-22,103,67,88
INV00071951,R010,M0137,2025-12-22,64,35,24
INV00071952,R010,M0079,2025-12-22,197,82,69
INV00071953,R010,M0061,2025-12-22,83,52,0
INV00071954,R010,M0116,2025-12-22,34,23,20
INV00071955,R010,M0003,2025-12-22,159,98,88
INV00071956,R010,M0124,2025-12-22,145,30,85
INV00071957,R010,M0046,2025-12-22,165,61,57
INV00071958,R010,M0043,2025-12-22,166,6,91
INV00071959,R010,M0070,2025-12-22,157,9,52
INV00071960,R010,M0091,2025-12-22,173,50,39
INV00071961,R010,M0027,2025-12-22,88,71,6
INV00071962,R010,M0139,2025-12-22,33,4,99
INV00071963,R010,M0083,2025-12-22,174,100,14
INV00071964,R010,M0097,2025-12-22,26,15,45
INV00071965,R010,M0147,2025-12-22,143,3,77
INV00071966,R010,M0037,2025-12-22,146,100,52
INV00071967,R010,M0082,2025-12-22,122,85,3
INV00071968,R010,M0023,2025-12-22,24,3,15
INV00071969,R010,M0144,2025-12-22,29,17,26
INV00071970,R010,M0068,2025-12-22,49,4,20
INV00071971,R010,M0115,2025-12-22,159,109,68
INV00071972,R010,M0012,2025-12-22,181,144,19
INV00071973,R010,M0066,2025-12-22,118,114,57
INV00071974,R010,M0086,2025-12-22,119,26,12
INV00071975,R010,M0007,2025-12-22,139,134,30
INV00071976,R010,M0028,2025-12-22,63,24,20
INV00071977,R010,M0077,2025-12-22,187,93,33
INV00071978,R010,M0140,2025-12-22,158,20,97
INV00071979,R010,M0127,2025-12-22,62,53,39
INV00071980,R010,M0042,2025-12-22,51,11,88
INV00071981,R010,M0005,2025-12-22,93,81,10
INV00071982,R010,M0136,2025-12-22,105,29,88
INV00071983,R010,M0033,2025-12-22,77,59,7
INV00071984,R010,M0128,2025-12-22,46,9,92
INV00071985,R010,M0133,2025-12-22,72,23,38
INV00071986,R010,M0069,2025-12-22,105,6,85
INV00071987,R010,M0011,2025-12-22,68,48,15
INV00071988,R010,M0096,2025-12-22,180,16,81
INV00071989,R010,M0110,2025-12-22,48,19,0
INV00071990,R010,M0001,2025-12-22,146,118,96
INV00071991,R010,M0120,2025-12-22,31,7,46
INV00071992,R010,M0112,2025-12-22,181,125,64
INV00071993,R010,M0065,2025-12-22,176,61,17
INV00071994,R010,M0045,2025-12-22,180,136,24
INV00071995,R010,M0087,2025-12-22,189,67,67
INV00071996,R010,M0029,2025-12-22,30,11,8
INV00071997,R010,M0041,2025-12-22,121,22,99
INV00071998,R010,M0113,2025-12-22,118,68,31
INV00071999,R010,M0026,2025-12-22,172,141,50
INV00072000,R010,M0024,2025-12-22,98,50,44
INV00072001,R011,M0106,2025-11-02,90,49,83
INV00072002,R011,M0109,2025-11-02,111,27,75
INV00072003,R011,M0142,2025-11-02,120,68,17
INV00072004,R011,M0056,2025-11-02,69,7,23
INV00072005,R011,M0095,2025-11-02,141,16,28
INV00072006,R011,M0030,2025-11-02,129,16,74
INV00072007,R011,M0102,2025-11-02,72,37,88
INV00072008,R011,M0052,2025-11-02,53,18,24
INV00072009,R011,M0101,2025-11-02,73,37,73
INV00072010,R011,M0143,2025-11-02,126,93,7
INV00072011,R011,M0020,2025-11-02,27,10,35
INV00072012,R011,M0085,2025-11-02,173,172,73
INV00072013,R011,M0016,2025-11-02,55,41,30
INV00072014,R011,M0067,2025-11-02,27,25,59
INV00072015,R011,M0025,2025-11-02,172,37,3
INV00072016,R011,M0031,2025-11-02,143,42,43
INV00072017,R011,M0129,2025-11-02,85,16,87
INV00072018,R011,M0148,2025-11-02,91,22,2
INV00072019,R011,M0099,2025-11-02,158,90,69
INV00072020,R011,M0017,2025-11-02,183,147,20
INV00072021,R011,M0076,2025-11-02,107,70,20
INV00072022,R011,M0019,2025-11-02,76,29,15
INV00072023,R011,M0013,2025-11-02,109,4,10
INV00072024,R011,M0010,2025-11-02,23,8,81
INV00072025,R011,M0032,2025-11-02,167,108,24
INV00072026,R011,M0152,2025-11-02,40,39,57
INV00072027,R011,M0098,2025-11-02,97,45,50
INV00072028,R011,M0057,2025-11-02,20,13,7
INV00072029,R011,M0132,2025-11-02,48,28,27
INV00072030,R011,M0105,2025-11-02,52,8,30
INV00072031,R011,M0137,2025-11-02,143,33,61
INV00072032,R011,M0079,2025-11-02,130,57,14
INV00072033,R011,M0061,2025-11-02,131,2,63
INV00072034,R011,M0116,2025-11-02,155,74,4
INV00072035,R011,M0003,2025-11-02,179,63,96
INV00072036,R011,M0124,2025-11-02,24,9,69
INV00072037,R011,M0046,2025-11-02,114,74,52
INV00072038,R011,M0043,2025-11-02,162,130,71
INV00072039,R011,M0070,2025-11-02,186,89,18
INV00072040,R011,M0091,2025-11-02,45,37,76
INV00072041,R011,M0027,2025-11-02,134,96,39
INV00072042,R011,M0139,2025-11-02,100,88,25
INV00072043,R011,M0083,2025-11-02,136,26,38
INV00072044,R011,M0097,2025-11-02,154,41,53
INV00072045,R011,M0147,2025-11-02,190,97,35
INV00072046,R011,M0037,2025-11-02,44,19,25
INV00072047,R011,M0082,2025-11-02,159,7,21
INV00072048,R011,M0023,2025-11-02,40,28,21
INV00072049,R011,M0144,2025-11-02,146,76,16
INV00072050,R011,M0068,2025-11-02,150,34,87
INV00072051,R011,M0115,2025-11-02,72,70,96
INV00072052,R011,M0012,2025-11-02,103,35,66
INV00072053,R011,M0066,2025-11-02,127,100,78
INV00072054,R011,M0086,2025-11-02,31,23,49
INV00072055,R011,M0007,2025-11-02,102,83,5
INV00072056,R011,M0028,2025-11-02,142,1,31
INV00072057,R011,M0077,2025-11-02,107,88,7
INV00072058,R011,M0140,2025-11-02,89,12,36
INV00072059,R011,M0127,2025-11-02,86,32,92
INV00072060,R011,M0042,2025-11-02,93,18,8
INV00072061,R011,M0005,2025-11-02,101,15,76
INV00072062,R011,M0136,2025-11-02,88,25,42
INV00072063,R011,M0033,2025-11-02,36,23,0
INV00072064,R011,M0128,2025-11-02,68,57,20
INV00072065,R011,M0133,2025-11-02,180,77,12
INV00072066,R011,M0069,2025-11-02,42,20,76
INV00072067,R011,M0011,2025-11-02,191,79,1
INV00072068,R011,M0096,2025-11-02,161,129,4
INV00072069,R011,M0110,2025-11-02,176,93,85
INV00072070,R011,M0001,2025-11-02,131,83,71
INV00072071,R011,M0120,2025-11-02,153,102,1
INV00072072,R011,M0112,2025-11-02,157,82,22
INV00072073,R011,M0065,2025-11-02,56,3,39
INV00072074,R011,M0045,2025-11-02,188,8,85
INV00072075,R011,M0087,2025-11-02,174,153,52
INV00072076,R011,M0029,2025-11-02,190,92,96
INV00072077,R011,M0041,2025-11-02,56,54,28
INV00072078,R011,M0113,2025-11-02,152,122,44
INV00072079,R011,M0026,2025-11-02,122,9,18
INV00072080,R011,M0024,2025-11-02,187,19,23
INV00072081,R011,M0106,2026-05-28,154,107,19
INV00072082,R011,M0109,2026-05-28,70,2,18
INV00072083,R011,M0142,2026-05-28,20,5,66
INV00072084,R011,M0056,2026-05-28,85,14,71
INV00072085,R011,M0095,2026-05-28,178,47,55
INV00072086,R011,M0030,2026-05-28,158,55,2
INV00072087,R011,M0102,2026-05-28,113,2,32
INV00072088,R011,M0052,2026-05-28,191,139,35
INV00072089,R011,M0101,2026-05-28,71,3,4
INV00072090,R011,M0143,2026-05-28,26,6,2
INV00072091,R011,M0020,2026-05-28,84,25,71
INV00072092,R011,M0085,2026-05-28,53,16,14
INV00072093,R011,M0016,2026-05-28,121,13,16
INV00072094,R011,M0067,2026-05-28,131,84,55
INV00072095,R011,M0025,2026-05-28,22,18,74
INV00072096,R011,M0031,2026-05-28,159,136,30
INV00072097,R011,M0129,2026-05-28,34,9,29
INV00072098,R011,M0148,2026-05-28,89,30,28
INV00072099,R011,M0099,2026-05-28,136,47,33
INV00072100,R011,M0017,2026-05-28,53,17,22
INV00072101,R011,M0076,2026-05-28,187,45,43
INV00072102,R011,M0019,2026-05-28,178,29,8
INV00072103,R011,M0013,2026-05-28,25,16,11
INV00072104,R011,M0010,2026-05-28,24,15,59
INV00072105,R011,M0032,2026-05-28,65,0,74
INV00072106,R011,M0152,2026-05-28,99,9,7
INV00072107,R011,M0098,2026-05-28,27,6,99
INV00072108,R011,M0057,2026-05-28,132,88,47
INV00072109,R011,M0132,2026-05-28,153,86,45
INV00072110,R011,M0105,2026-05-28,59,47,78
INV00072111,R011,M0137,2026-05-28,94,22,84
INV00072112,R011,M0079,2026-05-28,175,61,37
INV00072113,R011,M0061,2026-05-28,158,37,87
INV00072114,R011,M0116,2026-05-28,151,112,59
INV00072115,R011,M0003,2026-05-28,47,30,65
INV00072116,R011,M0124,2026-05-28,57,52,95
INV00072117,R011,M0046,2026-05-28,163,141,51
INV00072118,R011,M0043,2026-05-28,79,57,72
INV00072119,R011,M0070,2026-05-28,175,32,90
INV00072120,R011,M0091,2026-05-28,187,73,44
INV00072121,R011,M0027,2026-05-28,36,17,71
INV00072122,R011,M0139,2026-05-28,97,18,64
INV00072123,R011,M0083,2026-05-28,88,72,60
INV00072124,R011,M0097,2026-05-28,102,90,35
INV00072125,R011,M0147,2026-05-28,109,72,73
INV00072126,R011,M0037,2026-05-28,196,4,10
INV00072127,R011,M0082,2026-05-28,94,22,75
INV00072128,R011,M0023,2026-05-28,86,53,85
INV00072129,R011,M0144,2026-05-28,112,39,72
INV00072130,R011,M0068,2026-05-28,48,1,40
INV00072131,R011,M0115,2026-05-28,183,98,80
INV00072132,R011,M0012,2026-05-28,157,100,57
INV00072133,R011,M0066,2026-05-28,121,34,41
INV00072134,R011,M0086,2026-05-28,194,81,34
INV00072135,R011,M0007,2026-05-28,33,15,98
INV00072136,R011,M0028,2026-05-28,131,14,42
INV00072137,R011,M0077,2026-05-28,136,14,99
INV00072138,R011,M0140,2026-05-28,171,22,63
INV00072139,R011,M0127,2026-05-28,46,6,51
INV00072140,R011,M0042,2026-05-28,176,48,55
INV00072141,R011,M0005,2026-05-28,34,13,31
INV00072142,R011,M0136,2026-05-28,109,82,26
INV00072143,R011,M0033,2026-05-28,166,5,8
INV00072144,R011,M0128,2026-05-28,28,13,88
INV00072145,R011,M0133,2026-05-28,67,4,70
INV00072146,R011,M0069,2026-05-28,121,70,86
INV00072147,R011,M0011,2026-05-28,117,37,76
INV00072148,R011,M0096,2026-05-28,98,14,64
INV00072149,R011,M0110,2026-05-28,71,69,85
INV00072150,R011,M0001,2026-05-28,182,96,11
INV00072151,R011,M0120,2026-05-28,97,19,70
INV00072152,R011,M0112,2026-05-28,106,16,15
INV00072153,R011,M0065,2026-05-28,167,5,66
INV00072154,R011,M0045,2026-05-28,47,19,56
INV00072155,R011,M0087,2026-05-28,108,62,84
INV00072156,R011,M0029,2026-05-28,25,7,33
INV00072157,R011,M0041,2026-05-28,50,48,74
INV00072158,R011,M0113,2026-05-28,25,1,39
INV00072159,R011,M0026,2026-05-28,48,23,86
INV00072160,R011,M0024,2026-05-28,63,37,43
INV00072161,R011,M0106,2026-04-01,113,109,98
INV00072162,R011,M0109,2026-04-01,70,12,56
INV00072163,R011,M0142,2026-04-01,44,0,31
INV00072164,R011,M0056,2026-04-01,180,136,61
INV00072165,R011,M0095,2026-04-01,85,80,5
INV00072166,R011,M0030,2026-04-01,159,37,12
INV00072167,R011,M0102,2026-04-01,51,18,62
INV00072168,R011,M0052,2026-04-01,20,12,58
INV00072169,R011,M0101,2026-04-01,56,25,35
INV00072170,R011,M0143,2026-04-01,191,100,70
INV00072171,R011,M0020,2026-04-01,189,90,12
INV00072172,R011,M0085,2026-04-01,199,78,22
INV00072173,R011,M0016,2026-04-01,36,24,60
INV00072174,R011,M0067,2026-04-01,96,67,0
INV00072175,R011,M0025,2026-04-01,184,77,85
INV00072176,R011,M0031,2026-04-01,97,2,42
INV00072177,R011,M0129,2026-04-01,154,122,61
INV00072178,R011,M0148,2026-04-01,159,94,59
INV00072179,R011,M0099,2026-04-01,124,87,48
INV00072180,R011,M0017,2026-04-01,38,27,32
INV00072181,R011,M0076,2026-04-01,149,97,61
INV00072182,R011,M0019,2026-04-01,166,106,99
INV00072183,R011,M0013,2026-04-01,156,121,33
INV00072184,R011,M0010,2026-04-01,88,23,68
INV00072185,R011,M0032,2026-04-01,79,76,49
INV00072186,R011,M0152,2026-04-01,53,12,18
INV00072187,R011,M0098,2026-04-01,147,11,84
INV00072188,R011,M0057,2026-04-01,110,2,40
INV00072189,R011,M0132,2026-04-01,38,2,12
INV00072190,R011,M0105,2026-04-01,148,146,58
INV00072191,R011,M0137,2026-04-01,148,81,49
INV00072192,R011,M0079,2026-04-01,168,124,23
INV00072193,R011,M0061,2026-04-01,37,23,97
INV00072194,R011,M0116,2026-04-01,81,22,59
INV00072195,R011,M0003,2026-04-01,22,21,36
INV00072196,R011,M0124,2026-04-01,131,107,48
INV00072197,R011,M0046,2026-04-01,95,5,10
INV00072198,R011,M0043,2026-04-01,59,50,40
INV00072199,R011,M0070,2026-04-01,115,114,5
INV00072200,R011,M0091,2026-04-01,124,84,99
INV00072201,R011,M0027,2026-04-01,36,4,97
INV00072202,R011,M0139,2026-04-01,161,89,54
INV00072203,R011,M0083,2026-04-01,181,47,89
INV00072204,R011,M0097,2026-04-01,186,69,33
INV00072205,R011,M0147,2026-04-01,148,121,65
INV00072206,R011,M0037,2026-04-01,135,131,81
INV00072207,R011,M0082,2026-04-01,31,7,56
INV00072208,R011,M0023,2026-04-01,138,40,16
INV00072209,R011,M0144,2026-04-01,60,42,48
INV00072210,R011,M0068,2026-04-01,94,45,1
INV00072211,R011,M0115,2026-04-01,188,68,86
INV00072212,R011,M0012,2026-04-01,174,49,35
INV00072213,R011,M0066,2026-04-01,59,41,28
INV00072214,R011,M0086,2026-04-01,180,75,47
INV00072215,R011,M0007,2026-04-01,125,52,62
INV00072216,R011,M0028,2026-04-01,91,72,20
INV00072217,R011,M0077,2026-04-01,67,25,93
INV00072218,R011,M0140,2026-04-01,145,19,90
INV00072219,R011,M0127,2026-04-01,81,59,34
INV00072220,R011,M0042,2026-04-01,31,4,1
INV00072221,R011,M0005,2026-04-01,22,11,55
INV00072222,R011,M0136,2026-04-01,29,21,52
INV00072223,R011,M0033,2026-04-01,35,19,45
INV00072224,R011,M0128,2026-04-01,149,36,16
INV00072225,R011,M0133,2026-04-01,164,49,17
INV00072226,R011,M0069,2026-04-01,112,10,16
INV00072227,R011,M0011,2026-04-01,154,123,64
INV00072228,R011,M0096,2026-04-01,167,68,41
INV00072229,R011,M0110,2026-04-01,71,44,59
INV00072230,R011,M0001,2026-04-01,38,3,71
INV00072231,R011,M0120,2026-04-01,131,104,64
INV00072232,R011,M0112,2026-04-01,110,101,51
INV00072233,R011,M0065,2026-04-01,45,19,65
INV00072234,R011,M0045,2026-04-01,60,17,16
INV00072235,R011,M0087,2026-04-01,68,64,87
INV00072236,R011,M0029,2026-04-01,141,75,71
INV00072237,R011,M0041,2026-04-01,77,11,74
INV00072238,R011,M0113,2026-04-01,68,12,73
INV00072239,R011,M0026,2026-04-01,118,114,12
INV00072240,R011,M0024,2026-04-01,187,24,60
INV00072241,R011,M0106,2025-09-05,124,6,36
INV00072242,R011,M0109,2025-09-05,181,115,30
INV00072243,R011,M0142,2025-09-05,197,13,21
INV00072244,R011,M0056,2025-09-05,167,137,20
INV00072245,R011,M0095,2025-09-05,27,20,70
INV00072246,R011,M0030,2025-09-05,188,122,38
INV00072247,R011,M0102,2025-09-05,199,91,13
INV00072248,R011,M0052,2025-09-05,170,25,61
INV00072249,R011,M0101,2025-09-05,122,116,66
INV00072250,R011,M0143,2025-09-05,140,49,41
INV00072251,R011,M0020,2025-09-05,33,21,88
INV00072252,R011,M0085,2025-09-05,189,175,63
INV00072253,R011,M0016,2025-09-05,63,12,83
INV00072254,R011,M0067,2025-09-05,181,73,5
INV00072255,R011,M0025,2025-09-05,91,62,14
INV00072256,R011,M0031,2025-09-05,113,56,0
INV00072257,R011,M0129,2025-09-05,186,154,46
INV00072258,R011,M0148,2025-09-05,69,50,41
INV00072259,R011,M0099,2025-09-05,39,22,3
INV00072260,R011,M0017,2025-09-05,38,35,90
INV00072261,R011,M0076,2025-09-05,107,63,45
INV00072262,R011,M0019,2025-09-05,174,21,98
INV00072263,R011,M0013,2025-09-05,153,41,65
INV00072264,R011,M0010,2025-09-05,70,63,69
INV00072265,R011,M0032,2025-09-05,53,41,29
INV00072266,R011,M0152,2025-09-05,151,56,80
INV00072267,R011,M0098,2025-09-05,85,48,31
INV00072268,R011,M0057,2025-09-05,27,20,87
INV00072269,R011,M0132,2025-09-05,132,130,2
INV00072270,R011,M0105,2025-09-05,58,35,87
INV00072271,R011,M0137,2025-09-05,34,30,93
INV00072272,R011,M0079,2025-09-05,45,18,14
INV00072273,R011,M0061,2025-09-05,154,39,90
INV00072274,R011,M0116,2025-09-05,186,110,86
INV00072275,R011,M0003,2025-09-05,193,79,17
INV00072276,R011,M0124,2025-09-05,168,35,68
INV00072277,R011,M0046,2025-09-05,95,61,20
INV00072278,R011,M0043,2025-09-05,64,26,38
INV00072279,R011,M0070,2025-09-05,41,27,98
INV00072280,R011,M0091,2025-09-05,189,13,81
INV00072281,R011,M0027,2025-09-05,44,2,27
INV00072282,R011,M0139,2025-09-05,64,41,87
INV00072283,R011,M0083,2025-09-05,188,81,51
INV00072284,R011,M0097,2025-09-05,56,31,27
INV00072285,R011,M0147,2025-09-05,168,132,41
INV00072286,R011,M0037,2025-09-05,124,25,63
INV00072287,R011,M0082,2025-09-05,148,129,69
INV00072288,R011,M0023,2025-09-05,156,11,41
INV00072289,R011,M0144,2025-09-05,29,1,33
INV00072290,R011,M0068,2025-09-05,53,10,25
INV00072291,R011,M0115,2025-09-05,120,14,99
INV00072292,R011,M0012,2025-09-05,58,2,72
INV00072293,R011,M0066,2025-09-05,124,50,39
INV00072294,R011,M0086,2025-09-05,117,22,98
INV00072295,R011,M0007,2025-09-05,186,89,7
INV00072296,R011,M0028,2025-09-05,34,10,29
INV00072297,R011,M0077,2025-09-05,102,11,12
INV00072298,R011,M0140,2025-09-05,198,41,7
INV00072299,R011,M0127,2025-09-05,45,42,90
INV00072300,R011,M0042,2025-09-05,33,16,35
INV00072301,R011,M0005,2025-09-05,80,3,60
INV00072302,R011,M0136,2025-09-05,137,79,66
INV00072303,R011,M0033,2025-09-05,159,67,20
INV00072304,R011,M0128,2025-09-05,120,46,84
INV00072305,R011,M0133,2025-09-05,103,96,45
INV00072306,R011,M0069,2025-09-05,28,27,84
INV00072307,R011,M0011,2025-09-05,154,119,51
INV00072308,R011,M0096,2025-09-05,113,101,62
INV00072309,R011,M0110,2025-09-05,49,9,44
INV00072310,R011,M0001,2025-09-05,34,13,57
INV00072311,R011,M0120,2025-09-05,157,51,0
INV00072312,R011,M0112,2025-09-05,196,114,99
INV00072313,R011,M0065,2025-09-05,102,54,56
INV00072314,R011,M0045,2025-09-05,56,53,34
INV00072315,R011,M0087,2025-09-05,160,153,49
INV00072316,R011,M0029,2025-09-05,95,33,2
INV00072317,R011,M0041,2025-09-05,194,89,13
INV00072318,R011,M0113,2025-09-05,37,11,70
INV00072319,R011,M0026,2025-09-05,57,5,47
INV00072320,R011,M0024,2025-09-05,196,44,74
INV00072321,R011,M0106,2026-02-25,30,27,12
INV00072322,R011,M0109,2026-02-25,110,38,61
INV00072323,R011,M0142,2026-02-25,81,40,23
INV00072324,R011,M0056,2026-02-25,156,78,11
INV00072325,R011,M0095,2026-02-25,179,141,65
INV00072326,R011,M0030,2026-02-25,63,62,59
INV00072327,R011,M0102,2026-02-25,163,27,66
INV00072328,R011,M0052,2026-02-25,21,16,70
INV00072329,R011,M0101,2026-02-25,56,0,56
INV00072330,R011,M0143,2026-02-25,176,62,45
INV00072331,R011,M0020,2026-02-25,96,53,89
INV00072332,R011,M0085,2026-02-25,199,129,86
INV00072333,R011,M0016,2026-02-25,74,6,11
INV00072334,R011,M0067,2026-02-25,94,91,43
INV00072335,R011,M0025,2026-02-25,65,5,70
INV00072336,R011,M0031,2026-02-25,165,127,89
INV00072337,R011,M0129,2026-02-25,126,70,37
INV00072338,R011,M0148,2026-02-25,190,179,96
INV00072339,R011,M0099,2026-02-25,103,82,65
INV00072340,R011,M0017,2026-02-25,156,90,7
INV00072341,R011,M0076,2026-02-25,52,6,27
INV00072342,R011,M0019,2026-02-25,133,115,81
INV00072343,R011,M0013,2026-02-25,86,6,39
INV00072344,R011,M0010,2026-02-25,72,24,35
INV00072345,R011,M0032,2026-02-25,117,112,59
INV00072346,R011,M0152,2026-02-25,95,33,42
INV00072347,R011,M0098,2026-02-25,113,14,1
INV00072348,R011,M0057,2026-02-25,37,26,34
INV00072349,R011,M0132,2026-02-25,83,79,37
INV00072350,R011,M0105,2026-02-25,140,120,48
INV00072351,R011,M0137,2026-02-25,56,38,22
INV00072352,R011,M0079,2026-02-25,196,132,89
INV00072353,R011,M0061,2026-02-25,59,28,25
INV00072354,R011,M0116,2026-02-25,26,5,73
INV00072355,R011,M0003,2026-02-25,157,107,15
INV00072356,R011,M0124,2026-02-25,34,21,83
INV00072357,R011,M0046,2026-02-25,127,0,7
INV00072358,R011,M0043,2026-02-25,193,97,48
INV00072359,R011,M0070,2026-02-25,41,17,97
INV00072360,R011,M0091,2026-02-25,106,78,47
INV00072361,R011,M0027,2026-02-25,101,54,78
INV00072362,R011,M0139,2026-02-25,97,25,73
INV00072363,R011,M0083,2026-02-25,164,15,87
INV00072364,R011,M0097,2026-02-25,91,78,21
INV00072365,R011,M0147,2026-02-25,57,1,30
INV00072366,R011,M0037,2026-02-25,52,29,44
INV00072367,R011,M0082,2026-02-25,40,26,91
INV00072368,R011,M0023,2026-02-25,129,125,81
INV00072369,R011,M0144,2026-02-25,44,26,86
INV00072370,R011,M0068,2026-02-25,199,39,25
INV00072371,R011,M0115,2026-02-25,125,9,19
INV00072372,R011,M0012,2026-02-25,119,67,96
INV00072373,R011,M0066,2026-02-25,46,38,75
INV00072374,R011,M0086,2026-02-25,61,40,32
INV00072375,R011,M0007,2026-02-25,130,95,62
INV00072376,R011,M0028,2026-02-25,33,3,38
INV00072377,R011,M0077,2026-02-25,92,86,64
INV00072378,R011,M0140,2026-02-25,142,102,93
INV00072379,R011,M0127,2026-02-25,119,26,15
INV00072380,R011,M0042,2026-02-25,23,19,83
INV00072381,R011,M0005,2026-02-25,145,136,25
INV00072382,R011,M0136,2026-02-25,136,58,8
INV00072383,R011,M0033,2026-02-25,86,64,20
INV00072384,R011,M0128,2026-02-25,156,75,16
INV00072385,R011,M0133,2026-02-25,85,33,39
