wastage_id,restaurant_id,item_id,date,wasted_qty,wastage_cost,reason
WST0002531,R018,M0130,2026-02-18,13.7,164.95,Customer Return
WST0002532,R011,M0060,2026-04-09,7.6,98.19,Quality Rejection
WST0002533,R017,M0095,2025-09-05,10.7,45.8,Expired Ingredients
WST0002534,R013,M0119,2026-05-24,2.6,11.15,Overproduction
WST0002535,R004,M0138,2025-10-06,0.9,6.87,Quality Rejection
WST0002536,R018,M0154,2025-08-30,3.3,16.76,Expired Ingredients
WST0002537,R016,M0073,2026-07-21,1.1,10.57,Customer Return
WST0002538,R012,M0081,2026-09-09,5.7,25.31,Expired Ingredients
WST0002539,R010,M0113,2026-06-06,3.4,29.51,Quality Rejection
WST0002540,R012,M0130,2025-09-26,6.3,75.85,Quality Rejection
WST0002541,R007,M0059,2025-09-09,4.9,67.82,Customer Return
WST0002542,R005,M0060,2026-03-14,7.1,91.73,Spoilage
WST0002543,R019,M0134,2026-08-18,3.6,47.77,Customer Return
WST0002544,R018,M0155,2026-09-21,4.4,24.42,Preparation Waste
WST0002545,R012,M0062,2026-02-22,7.3,91.18,Overproduction
WST0002546,R010,M0104,2026-05-21,14.1,85.73,Overproduction
WST0002547,R020,M0074,2026-05-27,3.7,45.51,Expired Ingredients
WST0002548,R003,M0082,2026-06-13,10.8,72.25,Customer Return
WST0002549,R005,M0044,2025-08-30,4.9,38.91,Spoilage
WST0002550,R020,M0059,2026-07-07,10.2,141.17,Quality Rejection
WST0002551,R011,M0015,2026-09-08,5.0,33.4,Preparation Waste
WST0002552,R010,M0130,2026-08-20,3.8,45.75,Overproduction
WST0002553,R003,M0121,2025-08-17,6.4,33.02,Spoilage
WST0002554,R015,M0152,2025-08-23,8.0,37.12,Spoilage
WST0002555,R006,M0062,2025-11-20,5.8,72.44,Expired Ingredients
WST0002556,R018,M0048,2025-09-03,10.4,34.32,Overproduction
WST0002557,R018,M0128,2026-04-06,1.0,5.47,Overproduction
WST0002558,R003,M0094,2025-09-22,10.8,79.81,Preparation Waste
WST0002559,R018,M0022,2025-08-29,11.9,105.67,Customer Return
WST0002560,R019,M0060,2026-01-11,10.5,135.66,Quality Rejection
WST0002561,R014,M0152,2026-07-13,6.5,30.16,Expired Ingredients
WST0002562,R012,M0046,2026-08-16,1.8,17.8,Overproduction
WST0002563,R012,M0094,2026-07-08,12.2,90.16,Overproduction
WST0002564,R002,M0152,2026-04-02,8.0,37.12,Preparation Waste
WST0002565,R011,M0127,2025-12-13,7.0,89.53,Preparation Waste
WST0002566,R002,M0036,2026-06-21,4.0,11.64,Expired Ingredients
WST0002567,R017,M0095,2026-09-09,10.0,42.8,Overproduction
WST0002568,R017,M0051,2026-01-03,3.0,41.67,Expired Ingredients
WST0002569,R010,M0062,2026-09-03,6.1,76.19,Expired Ingredients
WST0002570,R009,M0132,2026-02-20,8.1,24.62,Expired Ingredients
WST0002571,R006,M0132,2025-12-28,8.2,24.93,Expired Ingredients
WST0002572,R012,M0096,2026-07-01,4.9,68.01,Expired Ingredients
WST0002573,R018,M0101,2025-12-08,2.8,21.9,Overproduction
WST0002574,R020,M0067,2026-09-24,3.3,20.0,Expired Ingredients
WST0002575,R020,M0071,2026-06-28,3.5,41.48,Customer Return
WST0002576,R014,M0098,2025-09-29,5.8,63.22,Expired Ingredients
WST0002577,R019,M0144,2026-06-06,1.8,20.86,Preparation Waste
WST0002578,R006,M0053,2026-02-09,8.9,55.0,Expired Ingredients
WST0002579,R020,M0121,2025-09-09,8.9,45.92,Spoilage
WST0002580,R012,M0082,2025-08-10,10.6,70.91,Quality Rejection
WST0002581,R014,M0098,2026-04-29,7.8,85.02,Customer Return
WST0002582,R020,M0052,2025-11-13,13.7,101.79,Quality Rejection
WST0002583,R014,M0152,2025-09-29,13.7,63.57,Expired Ingredients
WST0002584,R008,M0032,2025-09-12,0.6,6.3,Expired Ingredients
WST0002585,R006,M0102,2026-01-09,9.8,85.75,Customer Return
WST0002586,R005,M0016,2025-09-15,13.6,39.71,Expired Ingredients
WST0002587,R002,M0149,2025-08-29,3.9,26.99,Overproduction
WST0002588,R019,M0102,2026-08-12,730.0,127.75,Overproduction
WST0002589,R001,M0048,2025-12-18,4.5,14.85,Quality Rejection
WST0002590,R018,M0137,2025-08-11,7.7,43.35,Preparation Waste
WST0002591,R014,M0102,2026-07-30,8.4,73.5,Expired Ingredients
WST0002592,R019,M0134,2026-06-13,3.4,45.12,Spoilage
WST0002593,R009,M0035,2026-07-09,4.6,48.62,Customer Return
WST0002594,R011,M0062,2026-08-28,10.4,129.9,Preparation Waste
WST0002595,R012,M0003,2025-12-21,2.6,24.39,Customer Return
WST0002596,R019,M0040,2026-08-03,2.0,27.14,Expired Ingredients
WST0002597,R016,M0052,2025-12-07,5.7,42.35,Quality Rejection
WST0002598,R016,M0009,2025-08-21,8.3,70.63,Quality Rejection
WST0002599,R019,M0078,2025-09-10,0.8,4.38,Preparation Waste
WST0002600,R006,M0121,2026-09-14,4.2,21.67,Quality Rejection
WST0002601,R006,M0036,2026-09-05,1.1,3.2,Overproduction
WST0002602,R011,M0143,2026-06-06,2.8,9.46,Preparation Waste
WST0002603,R016,M0145,2026-02-16,3.4,42.53,Spoilage
WST0002604,R016,M0098,2025-12-05,14.0,152.6,Customer Return
WST0002605,R004,M0063,2025-10-01,3.6,30.85,Preparation Waste
WST0002606,R008,M0094,2026-02-28,7.7,56.9,Spoilage
WST0002607,R014,M0025,2025-10-27,3.6,9.22,Overproduction
WST0002608,R018,M0080,2025-09-11,2.5,16.2,Spoilage
WST0002609,R013,M0091,2025-08-06,4.1,18.41,Quality Rejection
WST0002610,R010,M0111,2025-09-20,4.3,59.47,Spoilage
WST0002611,R013,M0137,2026-08-30,11.1,62.49,Preparation Waste
WST0002612,R004,M0132,2026-03-27,4.1,12.46,Customer Return
WST0002613,R015,M0157,2025-10-16,8.3,28.47,Spoilage
WST0002614,R017,M0120,2025-10-02,1.1,7.92,Spoilage
WST0002615,R002,M0125,2026-05-28,2.4,13.15,Expired Ingredients
WST0002616,R015,M0062,2026-05-21,4.6,57.45,Quality Rejection
WST0002617,R011,M0026,2026-03-23,3.2,16.74,Overproduction
WST0002618,R008,M0118,2025-12-07,3.2,10.43,Preparation Waste
WST0002619,R019,M0134,2026-07-31,3.5,46.44,Spoilage
WST0002620,R007,M0054,2025-08-28,3.3,44.32,Spoilage
WST0002621,R016,M0137,2026-05-27,5.1,28.71,Quality Rejection
WST0002622,R003,M0042,2025-08-30,4.1,39.07,Spoilage
WST0002623,R010,M0104,2025-08-09,6.9,41.95,Spoilage
WST0002624,R016,M0134,2026-09-01,6.2,82.27,Spoilage
WST0002625,R020,M0080,2026-04-29,0.6,3.89,Spoilage
WST0002626,R019,M0141,2025-09-10,4.1,43.13,Customer Return
WST0002627,R015,M0063,2026-08-23,2.5,21.42,Preparation Waste
WST0002628,R019,M0104,2026-03-01,3.9,23.71,Spoilage
WST0002629,R005,M0048,2026-04-06,5.7,18.81,Expired Ingredients
WST0002630,R006,M0083,2026-09-18,1.1,13.81,Spoilage
WST0002631,R011,M0142,2026-02-25,6.3,76.92,Quality Rejection
WST0002632,R001,M0060,2025-09-21,3.2,41.34,Preparation Waste
WST0002633,R016,M0041,2025-10-01,3.2,28.22,Expired Ingredients
WST0002634,R017,M0051,2026-03-23,2.1,29.17,Expired Ingredients
WST0002635,R015,M0130,2026-03-02,12.3,148.09,Spoilage
WST0002636,R018,M0081,2026-07-06,6.0,26.64,Customer Return
WST0002637,R020,M0059,2026-06-26,4.0,55.36,Quality Rejection
WST0002638,R006,M0157,2026-05-14,6.5,22.3,Customer Return
WST0002639,R008,M0142,2025-09-10,6.5,79.37,Quality Rejection
WST0002640,R017,M0126,2026-06-30,3.3,24.82,Overproduction
WST0002641,R015,M0141,2026-08-09,4.5,47.34,Expired Ingredients
WST0002642,R009,M0095,2025-08-11,4.1,17.55,Preparation Waste
WST0002643,R003,M0031,2026-01-16,0.6,3.53,Spoilage
WST0002644,R009,M0142,2026-02-04,8.8,107.45,Overproduction
WST0002645,R014,M0048,2026-02-07,6.6,21.78,Expired Ingredients
WST0002646,R008,M0098,2025-09-30,10.6,115.54,Expired Ingredients
WST0002647,R020,M0042,2026-05-13,4.8,45.74,Customer Return
WST0002648,R015,M0069,2025-12-18,4.2,28.69,Spoilage
WST0002649,R020,M0127,2025-10-25,6.3,80.58,Quality Rejection
WST0002650,R008,M0102,2026-04-26,4.3,37.62,Quality Rejection
WST0002651,R018,M0052,2025-10-17,4.3,31.95,Quality Rejection
WST0002652,R003,M0082,2025-11-25,10.1,67.57,Overproduction
WST0002653,R005,M0050,2025-10-15,4.2,52.88,Quality Rejection
WST0002654,R003,M0134,2025-10-18,14.3,189.76,Overproduction
WST0002655,R016,M0125,2026-05-01,1.4,7.67,Preparation Waste
WST0002656,R006,M0130,2026-07-03,5.7,68.63,Preparation Waste
WST0002657,R001,M0065,2025-10-23,1.6,21.49,Spoilage
WST0002658,R018,M0127,2026-06-21,5.0,63.95,Expired Ingredients
WST0002659,R006,M0095,2025-08-26,9.5,40.66,Overproduction
WST0002660,R006,M0072,2026-09-01,1.1,5.87,Expired Ingredients
WST0002661,R003,M0104,2026-01-29,3.2,19.46,Expired Ingredients
WST0002662,R015,M0132,2026-04-16,11.6,35.26,Quality Rejection
WST0002663,R006,M0072,2026-01-01,4.7,25.1,Preparation Waste
WST0002664,R018,M0052,2026-08-12,12.7,94.36,Spoilage
WST0002665,R008,M0152,2025-09-19,14.9,69.14,Customer Return
WST0002666,R020,M0137,2025-08-07,9.8,55.17,Expired Ingredients
WST0002667,R001,M0110,2025-09-06,1.5,14.22,Customer Return
WST0002668,R011,M0130,2025-08-11,13.7,164.95,Overproduction
WST0002669,R012,M0150,2025-09-07,1.0,12.61,Preparation Waste
WST0002670,R017,M0081,2026-09-22,8.3,36.85,Preparation Waste
WST0002671,R011,M0062,2026-05-16,8.4,104.92,Overproduction
WST0002672,R020,M0093,2025-08-27,0.8,10.55,Overproduction
WST0002673,R019,M0137,2026-02-13,13.4,75.44,Spoilage
WST0002674,R013,M0060,2026-03-08,11.6,149.87,Overproduction
WST0002675,R007,M0135,2026-09-21,2.4,19.7,Quality Rejection
WST0002676,R002,M0053,2026-03-09,10.6,65.51,Spoilage
WST0002677,R008,M0081,2026-07-25,4.8,21.31,Expired Ingredients
WST0002678,R014,M0121,2026-08-02,11.3,58.31,Expired Ingredients
WST0002679,R002,M0131,2025-12-06,1.5,14.12,Overproduction
WST0002680,R007,M0157,2025-10-09,13.5,46.3,Quality Rejection
WST0002681,R003,M0020,2026-01-15,0.7,3.57,Expired Ingredients
WST0002682,R015,M0041,2025-12-25,3.1,27.34,Expired Ingredients
WST0002683,R012,M0082,2026-02-11,8.2,54.86,Overproduction
WST0002684,R019,M0097,2025-12-21,1.8,14.26,Customer Return
WST0002685,R003,M0059,2026-06-01,10.2,141.17,Preparation Waste
WST0002686,R009,M0144,2026-07-17,2.1,24.34,Overproduction
WST0002687,R018,M0009,2026-08-11,10.5,89.36,Spoilage
WST0002688,R013,M0009,2025-07-31,14.5,123.4,Expired Ingredients
WST0002689,R012,M0098,2026-03-01,5.7,62.13,Overproduction
WST0002690,R004,M0152,2026-09-21,9.6,44.54,Preparation Waste
WST0002691,R014,M0045,2025-10-07,3.8,25.88,Preparation Waste
WST0002692,R019,M0123,2026-08-11,1.6,16.29,Overproduction
WST0002693,R003,M0157,2025-10-08,6.7,22.98,Expired Ingredients
WST0002694,R003,M0149,2025-09-26,3.8,26.3,Customer Return
WST0002695,R004,M0009,2026-01-16,3.7,31.49,Quality Rejection
WST0002696,R010,M0095,2025-12-15,14.1,60.35,Preparation Waste
WST0002697,R014,M0019,2026-06-13,3.7,22.9,Overproduction
WST0002698,R001,M0138,2026-08-13,1.6,12.21,Quality Rejection
WST0002699,R012,M0004,2026-02-19,4.0,22.48,Quality Rejection
WST0002700,R008,M0060,2026-01-09,7.1,91.73,Spoilage
WST0002701,R006,M0121,2026-06-07,13.7,70.69,Quality Rejection
WST0002702,R008,M0134,2025-08-11,13.5,179.14,Customer Return
WST0002703,R017,M0026,2025-10-01,0.6,3.14,Preparation Waste
WST0002704,R006,M0009,2026-05-28,4.8,40.85,Preparation Waste
WST0002705,R002,M0082,2026-09-10,7.7,51.51,Customer Return
WST0002706,R017,M0095,2026-04-07,13.4,57.35,Overproduction
WST0002707,R001,M0160,2025-11-18,0.6,5.49,Overproduction
WST0002708,R001,M0142,2026-05-26,13.6,166.06,Customer Return
WST0002709,R019,M0001,2025-12-27,2.4,9.36,Spoilage
WST0002710,R019,M0159,2025-11-07,2.3,15.66,Overproduction
WST0002711,R011,M0060,2025-11-02,7.7,99.48,Expired Ingredients
WST0002712,R013,M0016,2025-11-17,8.4,24.53,Preparation Waste
WST0002713,R001,M0157,2026-09-17,7.3,25.04,Quality Rejection
WST0002714,R003,M0052,2026-04-15,10.1,75.04,Overproduction
WST0002715,R004,M0134,2026-08-08,5.1,67.68,Preparation Waste
WST0002716,R019,M0052,2026-01-09,5.8,43.09,Overproduction
WST0002717,R003,M0157,2026-05-05,11.8,40.47,Overproduction
WST0002718,R018,M0106,2026-07-03,3.4,14.35,Preparation Waste
WST0002719,R019,M0062,2025-12-05,4.4,54.96,Expired Ingredients
WST0002720,R011,M0132,2026-07-13,14.1,42.86,Quality Rejection
WST0002721,R004,M0142,2026-09-05,5.1,62.27,Expired Ingredients
WST0002722,R013,M0150,2026-08-10,4.6,58.01,Expired Ingredients
WST0002723,R017,M0082,2026-01-02,6.5,43.48,Preparation Waste
WST0002724,R020,M0102,2025-09-15,11.4,99.75,Quality Rejection
WST0002725,R020,M0034,2026-02-28,1.2,14.18,Spoilage
WST0002726,R012,M0142,2026-06-05,6.7,81.81,Preparation Waste
WST0002727,R004,M0100,2026-05-18,1.8,15.34,Overproduction
WST0002728,R012,M0053,2026-08-17,3.7,22.87,Overproduction
WST0002729,R013,M0152,2026-01-05,3.4,15.78,Preparation Waste
WST0002730,R012,M0087,2026-06-30,4.0,19.72,Spoilage
WST0002731,R020,M0012,2026-01-13,2.9,13.49,Customer Return
WST0002732,R003,M0141,2026-02-02,1.4,14.73,Overproduction
WST0002733,R008,M0079,2026-05-15,4.8,16.18,Spoilage
WST0002734,R015,M0080,2026-06-05,1.9,12.31,Spoilage
WST0002735,R004,M0034,2026-08-25,2.2,26.0,Spoilage
WST0002736,R002,M0062,2025-09-26,11.7,146.13,Expired Ingredients
WST0002737,R018,M0024,2025-08-03,2.7,9.37,Overproduction
WST0002738,R014,M0148,2026-04-30,11.8,68.44,Expired Ingredients
WST0002739,R007,M0046,2026-02-08,2.8,27.69,Spoilage
WST0002740,R001,M0009,2026-01-26,8.9,75.74,Spoilage
WST0002741,R014,M0090,2026-03-18,4.6,24.06,Customer Return
WST0002742,R007,M0104,2025-11-06,8.6,52.29,Expired Ingredients
WST0002743,R007,M0095,2026-07-20,8.3,35.52,Quality Rejection
WST0002744,R018,M0130,2026-02-07,5.7,68.63,Customer Return
WST0002745,R008,M0156,2025-09-05,3.2,28.26,Spoilage
WST0002746,R012,M0058,2026-08-27,0.6,2.06,Overproduction
WST0002747,R007,M0009,2025-11-05,4.9,41.7,Expired Ingredients
WST0002748,R002,M0104,2026-08-13,6.2,37.7,Spoilage
WST0002749,R008,M0048,2026-08-31,4.5,14.85,Expired Ingredients
WST0002750,R001,M0099,2025-12-21,2.3,9.45,Preparation Waste
WST0002751,R007,M0151,2025-08-23,1.0,13.34,Preparation Waste
WST0002752,R019,M0048,2025-12-28,3.4,11.22,Expired Ingredients
WST0002753,R010,M0157,2026-04-10,14.6,50.08,Preparation Waste
WST0002754,R020,M0081,2025-08-30,4.7,20.87,Customer Return
WST0002755,R018,M0052,2026-04-29,13.1,97.33,Customer Return
WST0002756,R001,M0062,2026-08-09,7.5,93.68,Preparation Waste
WST0002757,R002,M0157,2025-08-15,6.7,22.98,Preparation Waste
WST0002758,R010,M0071,2026-08-24,3.6,42.66,Spoilage
WST0002759,R001,M0121,2026-01-31,10.7,55.21,Customer Return
WST0002760,R005,M0062,2026-03-31,10.1,126.15,Spoilage
WST0002761,R018,M0052,2026-01-20,6.8,50.52,Spoilage
WST0002762,R014,M0137,2026-03-03,10.1,56.86,Expired Ingredients
WST0002763,R014,M0127,2026-06-17,11.3,144.53,Quality Rejection
WST0002764,R013,M0088,2025-08-25,1.2,9.88,Customer Return
WST0002765,R013,M0042,2026-05-11,3.1,29.54,Customer Return
WST0002766,R003,M0138,2026-08-09,1.5,11.44,Quality Rejection
WST0002767,R005,M0037,2026-03-14,2.5,29.9,Expired Ingredients
WST0002768,R018,M0086,2025-08-19,3.2,24.48,Expired Ingredients
WST0002769,R002,M0104,2026-09-18,4.4,26.75,Quality Rejection
WST0002770,R003,M0136,2025-08-17,3.0,24.6,Customer Return
WST0002771,R003,M0081,2026-05-20,7.8,34.63,Customer Return
WST0002772,R002,M0098,2026-07-06,8.0,87.2,Quality Rejection
WST0002773,R013,M0142,2025-11-05,4.9,59.83,Customer Return
WST0002774,R019,M0042,2026-04-02,3.6,34.31,Spoilage
WST0002775,R001,M0109,2026-06-24,1.9,25.12,Preparation Waste
WST0002776,R007,M0130,2025-12-09,7.5,90.3,Preparation Waste
WST0002777,R011,M0040,2026-08-14,2.3,31.21,Preparation Waste
WST0002778,R006,M0016,2025-08-15,3.6,10.51,Quality Rejection
WST0002779,R019,M0078,2026-07-09,1.5,8.2,Customer Return
WST0002780,R020,M0082,2026-06-01,4.2,28.1,Customer Return
WST0002781,R017,M0009,2026-09-20,12.1,102.97,Customer Return
WST0002782,R010,M0101,2025-12-20,0.7,5.47,Quality Rejection
WST0002783,R019,M0105,2025-12-12,0.9,5.79,Customer Return
WST0002784,R006,M0054,2025-10-27,2.4,32.23,Customer Return
WST0002785,R012,M0098,2025-08-04,13.4,146.06,Preparation Waste
WST0002786,R001,M0152,2026-07-24,6.5,30.16,Customer Return
WST0002787,R006,M0059,2026-09-01,9.9,137.02,Preparation Waste
WST0002788,R005,M0052,2026-05-26,12.8,95.1,Spoilage
WST0002789,R008,M0066,2025-10-19,4.0,26.24,Spoilage
WST0002790,R020,M0099,2025-10-05,1.9,7.81,Customer Return
WST0002791,R007,M0130,2026-01-31,6.4,77.06,Expired Ingredients
WST0002792,R015,M0095,2025-09-09,11.6,49.65,Preparation Waste
WST0002793,R012,M0138,2026-06-16,5.0,38.15,Quality Rejection
WST0002794,R018,M0121,2026-04-25,8.5,43.86,Overproduction
WST0002795,R003,M0062,2026-05-05,11.8,147.38,Preparation Waste
WST0002796,R004,M0032,2026-05-13,0.6,6.3,Preparation Waste
WST0002797,R011,M0098,2025-12-14,7.3,79.57,Customer Return
WST0002798,R013,M0004,2026-07-13,1.3,7.31,Expired Ingredients
WST0002799,R004,M0022,2026-07-25,9.5,84.36,Customer Return
WST0002800,R001,M0081,2026-04-04,13.5,59.94,Customer Return
WST0002801,R009,M0098,2025-11-12,9.5,103.55,Expired Ingredients
WST0002802,R003,M0152,2025-11-08,9.0,41.76,Preparation Waste
WST0002803,R015,M0127,2026-07-20,12.2,156.04,Quality Rejection
WST0002804,R010,M0002,2026-05-27,2.5,21.2,Quality Rejection
WST0002805,R009,M0080,2025-11-06,1.5,9.72,Quality Rejection
WST0002806,R004,M0130,2025-12-29,7.1,85.48,Expired Ingredients
WST0002807,R002,M0148,2026-03-11,13.9,80.62,Preparation Waste
WST0002808,R005,M0125,2026-07-29,3.2,17.54,Spoilage
WST0002809,R007,M0137,2025-08-19,13.7,77.13,Spoilage
WST0002810,R004,M0137,2026-03-30,8.9,50.11,Spoilage
WST0002811,R011,M0130,2026-05-19,11.8,142.07,Customer Return
WST0002812,R020,M0060,2026-08-19,6.8,87.86,Preparation Waste
WST0002813,R010,M0013,2026-03-11,2.5,12.8,Quality Rejection
WST0002814,R018,M0104,2026-07-20,4.2,25.54,Preparation Waste
WST0002815,R013,M0048,2025-11-22,14.0,46.2,Expired Ingredients
WST0002816,R006,M0121,2025-08-14,13.3,68.63,Expired Ingredients
WST0002817,R007,M0156,2026-04-02,3.8,33.55,Preparation Waste
WST0002818,R018,M0053,2026-04-09,12.2,75.4,Overproduction
WST0002819,R020,M0078,2026-01-06,1.0,5.47,Overproduction
WST0002820,R011,M0124,2026-05-15,1.1,3.09,Overproduction
WST0002821,R014,M0094,2026-07-29,5.8,42.86,Preparation Waste
WST0002822,R007,M0022,2026-03-26,13.5,119.88,Overproduction
WST0002823,R007,M0048,2026-05-10,10.9,35.97,Preparation Waste
WST0002824,R011,M0052,2025-09-08,9.5,70.58,Quality Rejection
WST0002825,R014,M0034,2026-03-15,4.0,47.28,Spoilage
WST0002826,R004,M0095,2026-08-05,5.3,22.68,Customer Return
WST0002827,R008,M0052,2026-06-27,14.0,104.02,Preparation Waste
WST0002828,R003,M0011,2025-08-10,4.0,23.32,Expired Ingredients
WST0002829,R008,M0048,2026-06-03,6.3,20.79,Quality Rejection
WST0002830,R017,M0081,2025-08-02,10.2,45.29,Spoilage
WST0002831,R002,M0142,2026-03-30,13.0,158.73,Overproduction
WST0002832,R008,M0094,2025-08-15,3.0,22.17,Expired Ingredients
WST0002833,R003,M0062,2026-02-27,4.9,61.2,Customer Return
WST0002834,R002,M0094,2026-03-22,11.9,87.94,Customer Return
WST0002835,R012,M0058,2026-02-17,4.1,14.1,Quality Rejection
WST0002836,R020,M0032,2025-12-22,1.4,14.7,Customer Return
WST0002837,R008,M0053,2025-11-01,8.6,53.15,Customer Return
WST0002838,R014,M0094,2026-03-05,14.5,107.16,Spoilage
WST0002839,R009,M0049,2026-08-16,4.3,52.55,Overproduction
WST0002840,R013,M0062,2026-04-17,14.7,183.6,Spoilage
WST0002841,R009,M0117,2025-09-09,2.2,10.8,Customer Return
WST0002842,R003,M0017,2025-10-15,2.0,8.34,Quality Rejection
WST0002843,R003,M0052,2026-09-13,4.4,32.69,Quality Rejection
WST0002844,R013,M0121,2026-05-03,4.3,22.19,Preparation Waste
WST0002845,R002,M0056,2026-03-31,2.4,21.17,Expired Ingredients
WST0002846,R017,M0052,2025-09-22,7.5,55.72,Spoilage
WST0002847,R009,M0059,2026-06-19,5.5,76.12,Customer Return
WST0002848,R017,M0020,2026-05-11,4.6,23.46,Expired Ingredients
WST0002849,R012,M0103,2025-09-12,0.7,2.87,Customer Return
WST0002850,R016,M0092,2026-06-30,3.4,24.07,Expired Ingredients
WST0002851,R002,M0132,2026-06-24,11.8,35.87,Spoilage
WST0002852,R020,M0137,2025-08-09,3.5,19.7,Preparation Waste
WST0002853,R015,M0142,2026-02-23,8.1,98.9,Customer Return
WST0002854,R013,M0029,2026-05-07,4.1,23.49,Preparation Waste
WST0002855,R007,M0152,2025-12-21,9.8,45.47,Overproduction
WST0002856,R020,M0036,2026-08-25,2.4,6.98,Preparation Waste
WST0002857,R017,M0052,2026-01-16,12.2,90.65,Customer Return
WST0002858,R007,M0098,2026-05-27,4.7,51.23,Spoilage
WST0002859,R014,M0060,2025-10-30,10.6,136.95,Customer Return
WST0002860,R005,M0157,2025-12-08,6.3,21.61,Spoilage
WST0002861,R003,M0080,2026-02-03,2.4,15.55,Preparation Waste
WST0002862,R014,M0125,2026-06-18,3.1,16.99,Preparation Waste
WST0002863,R003,M0152,2026-03-04,7.5,34.8,Overproduction
WST0002864,R016,M0025,2026-01-05,1.6,4.1,Spoilage
WST0002865,R019,M0127,2026-04-06,9.1,116.39,Expired Ingredients
WST0002866,R004,M0002,2025-12-19,4.4,37.31,Customer Return
WST0002867,R011,M0024,2026-09-17,1.1,3.82,Spoilage
WST0002868,R003,M0048,2026-03-02,6.3,20.79,Overproduction
WST0002869,R010,M0101,2026-01-07,1.2,9.38,Customer Return
WST0002870,R002,M0052,2026-08-28,10.7,79.5,Preparation Waste
WST0002871,R016,M0048,2026-07-19,5.1,16.83,Spoilage
WST0002872,R015,M0052,2025-12-25,5.0,37.15,Customer Return
WST0002873,R007,M0074,2026-07-02,2.9,35.67,Spoilage
WST0002874,R014,M0137,2026-05-11,11.6,65.31,Customer Return
WST0002875,R008,M0127,2026-05-02,9.8,125.34,Spoilage
WST0002876,R005,M0016,2026-04-12,5.5,16.06,Quality Rejection
WST0002877,R017,M0102,2026-04-09,13.8,120.75,Overproduction
WST0002878,R011,M0130,2026-05-14,8.7,104.75,Quality Rejection
WST0002879,R016,M0046,2025-10-29,2.5,24.72,Preparation Waste
WST0002880,R013,M0052,2025-09-30,13.4,99.56,Overproduction
WST0002881,R009,M0002,2025-10-09,0.7,5.94,Spoilage
WST0002882,R006,M0094,2025-10-15,14.1,104.2,Expired Ingredients
WST0002883,R018,M0137,2026-04-26,8.1,45.6,Quality Rejection
WST0002884,R020,M0048,2026-03-22,8.5,28.05,Overproduction
WST0002885,R003,M0031,2026-05-16,4.9,28.86,Spoilage
WST0002886,R001,M0053,2026-01-16,11.3,69.83,Quality Rejection
WST0002887,R016,M0022,2026-03-12,12.4,110.11,Expired Ingredients
WST0002888,R002,M0022,2026-04-20,5.7,50.62,Expired Ingredients
WST0002889,R018,M0095,2026-01-03,9.8,41.94,Quality Rejection
WST0002890,R011,M0102,2026-07-22,14.2,124.25,Expired Ingredients
WST0002891,R013,M0052,2025-08-12,5.3,39.38,Expired Ingredients
WST0002892,R012,M0009,2026-04-02,14.0,119.14,Customer Return
WST0002893,R017,M0033,2025-12-26,2.0,25.18,Expired Ingredients
WST0002894,R002,M0121,2026-03-20,14.7,75.85,Customer Return
WST0002895,R017,M0059,2026-03-19,12.2,168.85,Quality Rejection
